epoch:0, loss: 1.0568934943940904, other:0.94|0.96|0.95, company:0.00|0.00|0.00, address:0.88|0.36|0.51, date:0.00|0.00|0.00, total:0.05|0.38|0.08
epoch:39, loss: 0.1857373223260597, other:0.91|1.00|0.95, company:0.93|0.80|0.86, address:0.99|0.64|0.78, date:0.97|0.40|0.57, total:0.86|0.40|0.54
epoch:40, loss: 0.1669684929980172, other:0.91|1.00|0.95, company:0.94|0.81|0.87, address:1.00|0.67|0.80, date:0.96|0.47|0.63, total:0.94|0.36|0.52
epoch:41, loss: 0.1748272489618372, other:0.90|1.00|0.95, company:0.95|0.80|0.87, address:0.99|0.62|0.77, date:0.96|0.52|0.67, total:0.94|0.31|0.47
epoch:42, loss: 0.16337328790514558, other:0.91|1.00|0.95, company:0.92|0.82|0.87, address:1.00|0.67|0.80, date:0.98|0.52|0.67, total:0.96|0.32|0.48
epoch:43, loss: 0.14409861548079383, other:0.95|0.99|0.97, company:0.96|0.82|0.88, address:0.98|0.80|0.89, date:0.97|0.60|0.74, total:0.82|0.50|0.62
epoch:44, loss: 0.13859336657656562, other:0.93|1.00|0.96, company:0.93|0.85|0.89, address:0.99|0.78|0.87, date:0.94|0.71|0.81, total:0.98|0.32|0.49
epoch:45, loss: 0.13476308214443702, other:0.96|0.99|0.98, company:0.98|0.82|0.89, address:0.99|0.78|0.88, date:0.99|0.65|0.79, total:0.66|0.62|0.64
epoch:46, loss: 0.1242333620234772, other:0.94|1.00|0.97, company:0.98|0.81|0.89, address:0.99|0.84|0.91, date:0.99|0.59|0.74, total:0.96|0.40|0.57
epoch:47, loss: 0.14426928179131615, other:0.94|0.99|0.97, company:0.97|0.87|0.91, address:0.99|0.79|0.88, date:1.00|0.40|0.57, total:0.78|0.58|0.67
epoch:48, loss: 0.1285348747063566, other:0.93|1.00|0.96, company:0.97|0.86|0.91, address:0.99|0.82|0.90, date:0.98|0.63|0.77, total:0.97|0.33|0.49
epoch:49, loss: 0.15654105555128167, other:0.90|1.00|0.95, company:0.99|0.74|0.85, address:0.98|0.71|0.82, date:0.99|0.46|0.63, total:0.98|0.31|0.47
epoch:50, loss: 0.12981288962894016, other:0.94|1.00|0.97, company:0.97|0.84|0.90, address:0.99|0.82|0.90, date:0.98|0.61|0.75, total:0.94|0.37|0.53
epoch:51, loss: 0.11920420163207585, other:0.95|1.00|0.97, company:0.98|0.84|0.90, address:1.00|0.73|0.84, date:0.96|0.74|0.83, total:0.91|0.47|0.62
epoch:52, loss: 0.1417635312234914, other:0.97|0.99|0.98, company:0.98|0.84|0.91, address:0.98|0.88|0.93, date:1.00|0.62|0.76, total:0.60|0.63|0.61
epoch:53, loss: 0.10680879652500153, other:0.94|1.00|0.97, company:0.98|0.86|0.92, address:1.00|0.84|0.91, date:0.98|0.69|0.81, total:0.98|0.37|0.53
epoch:54, loss: 0.14935920856617116, other:0.94|1.00|0.97, company:0.98|0.84|0.91, address:1.00|0.82|0.90, date:0.99|0.39|0.56, total:0.80|0.55|0.65
epoch:55, loss: 0.11338340353082728, other:0.93|1.00|0.96, company:1.00|0.77|0.87, address:0.99|0.84|0.91, date:1.00|0.56|0.72, total:0.98|0.37|0.53
epoch:56, loss: 0.1259351877702607, other:0.95|1.00|0.97, company:0.97|0.83|0.89, address:1.00|0.77|0.87, date:0.93|0.64|0.76, total:0.87|0.49|0.63
epoch:57, loss: 0.12854662979090656, other:0.94|1.00|0.97, company:0.98|0.83|0.90, address:0.99|0.77|0.87, date:0.91|0.71|0.80, total:0.96|0.38|0.54
epoch:58, loss: 0.10894791202412711, other:0.96|1.00|0.98, company:0.98|0.87|0.92, address:1.00|0.83|0.91, date:0.99|0.69|0.81, total:0.86|0.50|0.63
epoch:59, loss: 0.1108921440663161, other:0.93|1.00|0.96, company:0.97|0.85|0.91, address:1.00|0.76|0.86, date:0.99|0.69|0.82, total:0.99|0.34|0.50
epoch:60, loss: 0.12460678981410132, other:0.92|1.00|0.96, company:0.99|0.78|0.87, address:0.99|0.69|0.82, date:1.00|0.54|0.70, total:0.96|0.41|0.57
epoch:61, loss: 0.14630601472324795, other:0.91|1.00|0.95, company:0.93|0.85|0.89, address:1.00|0.75|0.86, date:0.99|0.41|0.58, total:0.98|0.34|0.50
epoch:62, loss: 0.1389576502972179, other:0.92|1.00|0.96, company:0.95|0.85|0.89, address:1.00|0.70|0.82, date:0.96|0.58|0.72, total:0.98|0.33|0.49
epoch:63, loss: 0.12241545181583476, other:0.97|0.99|0.98, company:0.99|0.82|0.90, address:0.96|0.91|0.94, date:0.96|0.74|0.84, total:0.85|0.56|0.67
epoch:64, loss: 0.10193693196332013, other:0.94|1.00|0.97, company:0.99|0.81|0.89, address:0.99|0.83|0.90, date:1.00|0.62|0.77, total:0.98|0.42|0.59
epoch:65, loss: 0.11563809436780435, other:0.95|1.00|0.97, company:0.99|0.81|0.89, address:0.98|0.87|0.92, date:1.00|0.68|0.81, total:0.90|0.45|0.60
epoch:66, loss: 0.10387855961366936, other:0.93|1.00|0.96, company:0.98|0.85|0.91, address:1.00|0.74|0.85, date:1.00|0.61|0.76, total:0.98|0.40|0.57
epoch:67, loss: 0.09827032492116645, other:0.96|1.00|0.98, company:0.98|0.85|0.91, address:1.00|0.76|0.86, date:0.99|0.69|0.82, total:0.90|0.59|0.71
epoch:68, loss: 0.09945192546756179, other:0.97|1.00|0.98, company:0.98|0.89|0.93, address:1.00|0.86|0.92, date:1.00|0.64|0.78, total:0.82|0.63|0.71
epoch:69, loss: 0.09480945765972137, other:0.95|1.00|0.98, company:0.99|0.81|0.89, address:0.99|0.88|0.93, date:0.99|0.70|0.82, total:0.98|0.46|0.62
epoch:70, loss: 0.09642001186256055, other:0.95|1.00|0.97, company:1.00|0.80|0.89, address:0.99|0.77|0.87, date:1.00|0.63|0.77, total:0.95|0.50|0.66
epoch:71, loss: 0.08689920342078915, other:0.96|1.00|0.98, company:0.99|0.85|0.91, address:1.00|0.87|0.93, date:1.00|0.73|0.84, total:0.98|0.46|0.63
epoch:72, loss: 0.10571576682505784, other:0.95|1.00|0.97, company:0.97|0.87|0.92, address:0.98|0.90|0.94, date:0.98|0.81|0.89, total:0.99|0.36|0.53
epoch:73, loss: 0.11392003132237329, other:0.95|1.00|0.97, company:0.99|0.74|0.85, address:0.97|0.72|0.83, date:1.00|0.70|0.83, total:0.93|0.58|0.72
epoch:74, loss: 0.1015015153421296, other:0.97|0.99|0.98, company:0.97|0.84|0.90, address:1.00|0.84|0.91, date:1.00|0.77|0.87, total:0.73|0.71|0.72
epoch:75, loss: 0.11113885183025289, other:0.94|1.00|0.97, company:0.94|0.90|0.92, address:0.99|0.86|0.92, date:0.99|0.72|0.83, total:0.99|0.36|0.53
epoch:76, loss: 0.11187053195856235, other:0.96|1.00|0.98, company:0.97|0.89|0.93, address:1.00|0.83|0.90, date:0.95|0.64|0.76, total:0.89|0.56|0.68
epoch:77, loss: 0.10987880025748853, other:0.94|1.00|0.97, company:1.00|0.72|0.84, address:0.96|0.80|0.87, date:1.00|0.60|0.75, total:0.99|0.46|0.63
epoch:78, loss: 0.1787237927869514, other:0.91|1.00|0.95, company:0.99|0.79|0.88, address:1.00|0.53|0.69, date:0.90|0.73|0.81, total:0.97|0.43|0.60
epoch:79, loss: 0.24905062604833533, other:0.84|1.00|0.91, company:0.98|0.77|0.86, address:0.99|0.66|0.79, date:1.00|0.19|0.32, total:0.97|0.35|0.51
epoch:80, loss: 0.11880241444817295, other:0.94|1.00|0.97, company:0.97|0.84|0.90, address:0.99|0.82|0.90, date:0.97|0.67|0.79, total:0.96|0.41|0.57
epoch:81, loss: 0.10137268569734362, other:0.95|1.00|0.97, company:0.98|0.87|0.92, address:0.99|0.82|0.90, date:0.98|0.69|0.81, total:0.98|0.41|0.58
epoch:82, loss: 0.11127652807368173, other:0.93|1.00|0.96, company:0.98|0.86|0.92, address:1.00|0.81|0.89, date:0.99|0.71|0.83, total:0.99|0.32|0.48
epoch:83, loss: 0.11799108954491438, other:0.93|1.00|0.96, company:0.98|0.87|0.92, address:1.00|0.80|0.89, date:0.99|0.50|0.67, total:0.98|0.36|0.53
epoch:84, loss: 0.13467123442225987, other:0.94|1.00|0.96, company:0.98|0.86|0.92, address:0.97|0.89|0.93, date:1.00|0.52|0.68, total:0.92|0.36|0.51
epoch:85, loss: 0.0932782181987056, other:0.95|1.00|0.97, company:0.99|0.85|0.91, address:1.00|0.80|0.89, date:1.00|0.66|0.79, total:0.99|0.45|0.62
epoch:86, loss: 0.08576871082186699, other:0.96|1.00|0.98, company:0.99|0.86|0.92, address:1.00|0.86|0.92, date:0.99|0.73|0.84, total:0.97|0.51|0.67
epoch:87, loss: 0.08809888859589894, other:0.96|1.00|0.98, company:0.98|0.89|0.93, address:0.99|0.87|0.93, date:1.00|0.71|0.83, total:0.98|0.49|0.65
epoch:88, loss: 0.0800782671129262, other:0.96|1.00|0.98, company:1.00|0.81|0.89, address:0.99|0.82|0.90, date:1.00|0.73|0.84, total:0.96|0.54|0.69
epoch:89, loss: 0.08376283640110935, other:0.96|1.00|0.98, company:0.96|0.89|0.92, address:1.00|0.86|0.92, date:0.99|0.78|0.87, total:0.97|0.52|0.67
epoch:90, loss: 0.08199741801729908, other:0.97|1.00|0.98, company:0.98|0.88|0.93, address:1.00|0.86|0.92, date:0.98|0.75|0.85, total:0.97|0.57|0.72
epoch:91, loss: 0.10066043530349378, other:0.96|1.00|0.98, company:0.99|0.88|0.93, address:0.99|0.75|0.86, date:0.97|0.75|0.85, total:0.93|0.54|0.68
epoch:92, loss: 0.09556994738954085, other:0.97|1.00|0.98, company:0.99|0.87|0.93, address:0.98|0.91|0.94, date:0.98|0.74|0.84, total:0.90|0.63|0.74
epoch:93, loss: 0.07494847228129704, other:0.96|1.00|0.98, company:1.00|0.85|0.92, address:1.00|0.89|0.94, date:1.00|0.78|0.88, total:0.99|0.47|0.64
epoch:94, loss: 0.08048251395424207, other:0.96|1.00|0.98, company:0.99|0.87|0.93, address:1.00|0.84|0.91, date:1.00|0.76|0.86, total:0.94|0.53|0.68
epoch:95, loss: 0.07529760993741176, other:0.96|1.00|0.98, company:1.00|0.87|0.93, address:1.00|0.86|0.92, date:1.00|0.69|0.81, total:0.98|0.48|0.64
epoch:96, loss: 0.12520247173530083, other:0.94|1.00|0.97, company:0.98|0.88|0.93, address:0.99|0.90|0.95, date:0.88|0.60|0.71, total:1.00|0.33|0.50
epoch:97, loss: 0.10695511102676392, other:0.95|1.00|0.97, company:0.98|0.89|0.93, address:0.99|0.91|0.95, date:0.98|0.58|0.73, total:0.98|0.42|0.59
epoch:98, loss: 0.08147159080814433, other:0.96|1.00|0.98, company:0.99|0.82|0.90, address:1.00|0.82|0.90, date:1.00|0.70|0.83, total:0.98|0.53|0.68
epoch:99, loss: 0.09141020752765515, other:0.96|1.00|0.98, company:1.00|0.82|0.90, address:0.99|0.82|0.90, date:1.00|0.56|0.72, total:0.90|0.64|0.75
epoch:100, loss: 0.08559065726068285, other:0.95|1.00|0.97, company:0.98|0.86|0.92, address:1.00|0.79|0.88, date:0.99|0.64|0.77, total:0.98|0.51|0.67
epoch:101, loss: 0.09139667644544884, other:0.94|1.00|0.97, company:0.99|0.84|0.91, address:0.99|0.83|0.90, date:0.98|0.74|0.84, total:1.00|0.39|0.56
epoch:102, loss: 0.07496438644550464, other:0.96|1.00|0.98, company:0.99|0.85|0.92, address:1.00|0.83|0.91, date:1.00|0.76|0.86, total:0.98|0.52|0.68
epoch:103, loss: 0.07169978706925004, other:0.96|1.00|0.98, company:1.00|0.89|0.94, address:1.00|0.90|0.94, date:0.99|0.79|0.88, total:0.99|0.47|0.64
epoch:104, loss: 0.09664127065075769, other:0.97|1.00|0.98, company:1.00|0.84|0.91, address:0.99|0.92|0.95, date:0.98|0.76|0.85, total:0.87|0.50|0.64
epoch:105, loss: 0.07548887337799426, other:0.97|1.00|0.98, company:0.99|0.86|0.92, address:0.99|0.88|0.93, date:1.00|0.74|0.85, total:0.96|0.57|0.72
epoch:106, loss: 0.07373375459401696, other:0.96|1.00|0.98, company:0.99|0.86|0.92, address:0.98|0.93|0.95, date:1.00|0.77|0.87, total:1.00|0.47|0.64
epoch:107, loss: 0.06250068200407205, other:0.97|1.00|0.98, company:1.00|0.86|0.92, address:1.00|0.86|0.92, date:1.00|0.83|0.91, total:0.99|0.55|0.71
epoch:108, loss: 0.06634095311164856, other:0.97|1.00|0.98, company:1.00|0.88|0.94, address:1.00|0.91|0.95, date:1.00|0.73|0.84, total:0.96|0.58|0.73
epoch:109, loss: 0.09117985309826003, other:0.98|1.00|0.99, company:0.98|0.92|0.95, address:0.99|0.93|0.96, date:0.93|0.83|0.88, total:0.88|0.64|0.74
epoch:110, loss: 0.08323629034890069, other:0.98|1.00|0.99, company:1.00|0.87|0.93, address:1.00|0.89|0.94, date:0.98|0.76|0.85, total:0.84|0.70|0.76
epoch:111, loss: 0.09595768291641164, other:0.94|1.00|0.97, company:0.99|0.80|0.89, address:0.99|0.73|0.84, date:1.00|0.67|0.80, total:0.98|0.50|0.66
epoch:112, loss: 0.09688357015450795, other:0.96|1.00|0.98, company:0.96|0.85|0.91, address:1.00|0.82|0.90, date:1.00|0.64|0.78, total:0.90|0.61|0.73
epoch:113, loss: 0.08911943118329402, other:0.97|1.00|0.98, company:0.99|0.85|0.91, address:0.98|0.88|0.93, date:1.00|0.73|0.84, total:0.92|0.67|0.77
epoch:114, loss: 0.0818680854583228, other:0.96|1.00|0.98, company:1.00|0.75|0.86, address:0.98|0.77|0.87, date:1.00|0.77|0.87, total:0.99|0.59|0.74
epoch:115, loss: 0.07973265275359154, other:0.96|1.00|0.98, company:0.95|0.89|0.92, address:1.00|0.81|0.89, date:1.00|0.71|0.83, total:1.00|0.50|0.66
epoch:116, loss: 0.06754197897734465, other:0.97|1.00|0.98, company:1.00|0.84|0.91, address:0.99|0.89|0.94, date:1.00|0.75|0.86, total:0.97|0.62|0.76
epoch:117, loss: 0.06061742965269972, other:0.98|1.00|0.99, company:1.00|0.88|0.93, address:1.00|0.92|0.96, date:0.99|0.84|0.91, total:0.97|0.66|0.79
epoch:118, loss: 0.060229350295331746, other:0.98|1.00|0.99, company:0.99|0.92|0.95, address:1.00|0.92|0.96, date:1.00|0.84|0.91, total:0.93|0.69|0.79
epoch:119, loss: 0.07123211840236629, other:0.96|1.00|0.98, company:1.00|0.87|0.93, address:1.00|0.88|0.93, date:0.99|0.71|0.83, total:0.99|0.49|0.65
epoch:120, loss: 0.09328720249511578, other:0.94|1.00|0.97, company:1.00|0.83|0.90, address:1.00|0.91|0.95, date:0.99|0.74|0.84, total:0.99|0.35|0.51
epoch:121, loss: 0.07051419853060334, other:0.95|1.00|0.98, company:1.00|0.84|0.91, address:1.00|0.84|0.91, date:1.00|0.67|0.80, total:0.99|0.49|0.66
epoch:122, loss: 0.0750525243304394, other:0.97|1.00|0.98, company:0.99|0.90|0.94, address:0.99|0.93|0.96, date:1.00|0.77|0.87, total:0.98|0.52|0.68
epoch:123, loss: 0.06488629830656228, other:0.97|1.00|0.98, company:1.00|0.86|0.92, address:1.00|0.87|0.93, date:0.99|0.80|0.89, total:0.97|0.58|0.72
epoch:124, loss: 0.06112539506068936, other:0.97|1.00|0.98, company:1.00|0.87|0.93, address:1.00|0.88|0.94, date:1.00|0.76|0.86, total:0.97|0.62|0.76
epoch:125, loss: 0.05755741176781831, other:0.97|1.00|0.98, company:1.00|0.87|0.93, address:1.00|0.91|0.95, date:1.00|0.77|0.87, total:1.00|0.55|0.71
epoch:126, loss: 0.08783707519372304, other:0.94|1.00|0.97, company:1.00|0.82|0.90, address:1.00|0.77|0.87, date:1.00|0.58|0.73, total:1.00|0.44|0.61
epoch:127, loss: 0.11456884636923119, other:0.93|1.00|0.97, company:1.00|0.70|0.83, address:0.98|0.77|0.86, date:0.98|0.55|0.70, total:0.99|0.46|0.63
epoch:128, loss: 0.09244721217287911, other:0.95|1.00|0.98, company:1.00|0.82|0.90, address:0.99|0.88|0.93, date:1.00|0.57|0.73, total:0.92|0.53|0.67
epoch:129, loss: 0.07453425021635161, other:0.96|1.00|0.98, company:1.00|0.83|0.91, address:0.99|0.86|0.92, date:1.00|0.67|0.80, total:0.98|0.58|0.73
epoch:130, loss: 0.07047227673508503, other:0.96|1.00|0.98, company:0.99|0.87|0.93, address:1.00|0.89|0.94, date:0.99|0.72|0.83, total:0.99|0.54|0.70
epoch:131, loss: 0.0627828639138628, other:0.97|1.00|0.98, company:1.00|0.86|0.92, address:1.00|0.87|0.93, date:1.00|0.70|0.82, total:0.98|0.61|0.75
epoch:132, loss: 0.06092124321946391, other:0.97|1.00|0.98, company:1.00|0.90|0.94, address:1.00|0.92|0.96, date:1.00|0.80|0.89, total:1.00|0.53|0.69
epoch:133, loss: 0.0668027185731464, other:0.96|1.00|0.98, company:1.00|0.86|0.93, address:1.00|0.90|0.95, date:1.00|0.73|0.84, total:0.97|0.51|0.67
epoch:134, loss: 0.05779159703740367, other:0.97|1.00|0.99, company:1.00|0.90|0.95, address:1.00|0.89|0.94, date:1.00|0.83|0.91, total:0.99|0.61|0.76
epoch:135, loss: 0.06870839427466746, other:0.96|1.00|0.98, company:1.00|0.87|0.93, address:0.99|0.88|0.94, date:0.99|0.83|0.90, total:0.98|0.50|0.66
epoch:136, loss: 0.08434831654583966, other:0.95|1.00|0.98, company:0.99|0.86|0.92, address:0.99|0.91|0.95, date:1.00|0.47|0.64, total:0.99|0.58|0.73
epoch:137, loss: 0.07243459326801477, other:0.96|1.00|0.98, company:0.99|0.87|0.92, address:1.00|0.80|0.89, date:0.98|0.84|0.91, total:0.99|0.48|0.65
epoch:138, loss: 0.050973205723696284, other:0.98|1.00|0.99, company:1.00|0.88|0.94, address:1.00|0.94|0.97, date:1.00|0.77|0.87, total:0.97|0.67|0.79
epoch:139, loss: 0.05648584429312636, other:0.97|1.00|0.98, company:1.00|0.88|0.93, address:1.00|0.89|0.94, date:1.00|0.67|0.80, total:0.98|0.67|0.79
epoch:140, loss: 0.047727076060794016, other:0.97|1.00|0.99, company:1.00|0.87|0.93, address:1.00|0.91|0.95, date:1.00|0.84|0.91, total:0.99|0.62|0.76
epoch:141, loss: 0.06019623846643501, other:0.97|1.00|0.98, company:1.00|0.84|0.91, address:1.00|0.89|0.94, date:1.00|0.68|0.81, total:0.97|0.65|0.78
epoch:142, loss: 0.07144131401070843, other:0.97|1.00|0.99, company:0.99|0.91|0.95, address:0.99|0.92|0.96, date:0.91|0.87|0.89, total:0.99|0.56|0.72
epoch:143, loss: 0.06452551139173685, other:0.96|1.00|0.98, company:0.99|0.86|0.92, address:1.00|0.85|0.92, date:1.00|0.70|0.82, total:0.99|0.52|0.68
epoch:144, loss: 0.08613796808101513, other:0.94|1.00|0.97, company:1.00|0.86|0.92, address:1.00|0.91|0.95, date:1.00|0.53|0.69, total:0.99|0.41|0.58
epoch:145, loss: 0.07660442094008128, other:0.97|1.00|0.98, company:0.99|0.89|0.94, address:0.99|0.90|0.94, date:1.00|0.69|0.82, total:0.94|0.56|0.70
epoch:146, loss: 0.07043749797675344, other:0.97|1.00|0.98, company:1.00|0.86|0.92, address:0.99|0.87|0.92, date:0.99|0.74|0.85, total:0.95|0.66|0.78
epoch:147, loss: 0.06793064720652721, other:0.97|1.00|0.98, company:1.00|0.89|0.94, address:1.00|0.83|0.91, date:1.00|0.76|0.86, total:0.89|0.73|0.80
epoch:148, loss: 0.053705927122522285, other:0.97|1.00|0.98, company:1.00|0.88|0.93, address:1.00|0.89|0.94, date:0.99|0.79|0.88, total:1.00|0.59|0.74
epoch:149, loss: 0.05159236483827785, other:0.98|1.00|0.99, company:0.99|0.92|0.95, address:1.00|0.92|0.96, date:1.00|0.85|0.92, total:0.99|0.60|0.75
epoch:150, loss: 0.05188332028962948, other:0.98|1.00|0.99, company:1.00|0.90|0.95, address:1.00|0.93|0.96, date:1.00|0.82|0.90, total:0.99|0.62|0.76
epoch:151, loss: 0.058318641864591174, other:0.96|1.00|0.98, company:1.00|0.90|0.94, address:1.00|0.89|0.94, date:1.00|0.74|0.85, total:1.00|0.50|0.67
epoch:152, loss: 0.09824158140906582, other:0.97|0.99|0.98, company:1.00|0.87|0.93, address:1.00|0.90|0.94, date:1.00|0.58|0.73, total:0.73|0.70|0.71
epoch:153, loss: 0.06375053773323695, other:0.97|1.00|0.98, company:0.99|0.91|0.95, address:1.00|0.90|0.94, date:1.00|0.66|0.79, total:0.95|0.66|0.78
epoch:154, loss: 0.07236924588128373, other:0.96|1.00|0.98, company:1.00|0.83|0.91, address:1.00|0.86|0.93, date:0.94|0.76|0.84, total:0.98|0.57|0.72
epoch:155, loss: 0.05806903044382731, other:0.97|1.00|0.99, company:1.00|0.90|0.95, address:1.00|0.88|0.94, date:1.00|0.76|0.86, total:0.97|0.65|0.78
