epoch:0, loss: 1.03687913329513, other:0.93|0.96|0.94, company:0.00|0.00|0.00, address:0.89|0.34|0.50, date:0.00|0.00|0.00, total:0.04|0.39|0.08
epoch:45, loss: 0.1962422220795243, other:0.90|1.00|0.94, company:0.92|0.82|0.87, address:0.99|0.65|0.79, date:0.93|0.46|0.61, total:0.92|0.29|0.44
epoch:46, loss: 0.2005101337477013, other:0.90|1.00|0.94, company:0.91|0.83|0.86, address:0.98|0.72|0.83, date:0.93|0.44|0.59, total:0.94|0.27|0.42
epoch:47, loss: 0.1904514796204037, other:0.89|1.00|0.94, company:0.93|0.81|0.87, address:0.99|0.69|0.81, date:0.94|0.44|0.60, total:0.93|0.27|0.42
epoch:48, loss: 0.20669137051811926, other:0.90|1.00|0.94, company:0.90|0.83|0.86, address:0.98|0.71|0.82, date:0.93|0.44|0.59, total:0.93|0.27|0.41
epoch:49, loss: 0.19388538267877367, other:0.89|1.00|0.94, company:0.95|0.78|0.86, address:0.99|0.67|0.80, date:0.93|0.43|0.58, total:0.95|0.27|0.42
epoch:50, loss: 0.19269633182772883, other:0.90|1.00|0.95, company:0.92|0.82|0.86, address:0.98|0.73|0.84, date:0.93|0.45|0.61, total:0.93|0.28|0.43
epoch:51, loss: 0.18539797431892818, other:0.90|1.00|0.95, company:0.92|0.82|0.86, address:0.99|0.68|0.81, date:0.93|0.48|0.63, total:0.91|0.30|0.45
epoch:52, loss: 0.18691583915993018, other:0.90|1.00|0.94, company:0.92|0.81|0.86, address:0.99|0.71|0.83, date:0.94|0.43|0.60, total:0.94|0.28|0.43
epoch:53, loss: 0.19343225326802996, other:0.90|1.00|0.94, company:0.90|0.84|0.87, address:0.99|0.71|0.83, date:0.94|0.45|0.61, total:0.95|0.27|0.42
epoch:54, loss: 0.18187594413757324, other:0.91|1.00|0.95, company:0.92|0.83|0.87, address:0.98|0.76|0.85, date:0.94|0.48|0.63, total:0.94|0.28|0.43
epoch:55, loss: 0.18059988209494837, other:0.90|1.00|0.94, company:0.96|0.79|0.87, address:0.98|0.77|0.86, date:0.95|0.44|0.60, total:0.96|0.27|0.42
epoch:56, loss: 0.18948460673844372, other:0.90|1.00|0.94, company:0.93|0.82|0.87, address:0.98|0.72|0.83, date:0.95|0.43|0.59, total:0.95|0.28|0.43
epoch:57, loss: 0.19167293166672741, other:0.91|1.00|0.95, company:0.90|0.84|0.87, address:0.98|0.70|0.82, date:0.94|0.46|0.62, total:0.93|0.30|0.45
epoch:58, loss: 0.17751184906120654, other:0.89|1.00|0.94, company:0.96|0.79|0.87, address:0.99|0.70|0.82, date:0.95|0.45|0.61, total:0.96|0.28|0.43
epoch:59, loss: 0.2078604480182683, other:0.91|1.00|0.95, company:0.86|0.84|0.85, address:0.97|0.72|0.83, date:0.94|0.45|0.61, total:0.94|0.29|0.45
epoch:60, loss: 0.1847177920518098, other:0.91|1.00|0.95, company:0.91|0.82|0.87, address:0.98|0.74|0.84, date:0.94|0.47|0.63, total:0.93|0.29|0.44
epoch:61, loss: 0.18096604777706993, other:0.89|1.00|0.94, company:0.93|0.80|0.86, address:0.99|0.68|0.81, date:0.95|0.45|0.61, total:0.96|0.27|0.42
epoch:62, loss: 0.190795405043496, other:0.91|1.00|0.95, company:0.85|0.86|0.85, address:0.99|0.67|0.80, date:0.92|0.51|0.66, total:0.92|0.33|0.48
epoch:63, loss: 0.1731518774672791, other:0.90|1.00|0.94, company:0.96|0.77|0.85, address:0.99|0.70|0.82, date:0.96|0.44|0.60, total:0.95|0.30|0.46
epoch:64, loss: 0.17065921756956312, other:0.90|1.00|0.95, company:0.94|0.82|0.88, address:0.99|0.72|0.83, date:0.96|0.46|0.62, total:0.95|0.28|0.44
epoch:65, loss: 0.16982592366359853, other:0.90|1.00|0.95, company:0.96|0.78|0.86, address:0.99|0.70|0.82, date:0.96|0.46|0.62, total:0.93|0.32|0.47
epoch:66, loss: 0.16352204812897575, other:0.91|1.00|0.95, company:0.95|0.80|0.87, address:0.99|0.74|0.85, date:0.96|0.46|0.62, total:0.93|0.32|0.47
epoch:67, loss: 0.16503603728833022, other:0.91|1.00|0.95, company:0.93|0.81|0.87, address:0.99|0.72|0.83, date:0.96|0.47|0.63, total:0.95|0.30|0.46
epoch:68, loss: 0.1777525097131729, other:0.89|1.00|0.94, company:0.92|0.85|0.88, address:0.99|0.74|0.85, date:0.98|0.39|0.55, total:0.96|0.28|0.44
epoch:69, loss: 0.15607525794594376, other:0.92|1.00|0.96, company:0.96|0.81|0.88, address:0.99|0.74|0.85, date:0.94|0.52|0.67, total:0.94|0.33|0.49
epoch:70, loss: 0.16249765234964866, other:0.90|1.00|0.95, company:0.97|0.77|0.86, address:0.99|0.75|0.85, date:0.97|0.41|0.58, total:0.96|0.30|0.46
epoch:71, loss: 0.16800968652522122, other:0.92|1.00|0.96, company:0.91|0.84|0.87, address:0.98|0.75|0.85, date:0.96|0.48|0.64, total:0.92|0.35|0.51
epoch:72, loss: 0.16484353553365777, other:0.90|1.00|0.95, company:0.95|0.82|0.88, address:0.99|0.78|0.87, date:0.96|0.47|0.63, total:0.96|0.27|0.42
epoch:73, loss: 0.15662386130403588, other:0.91|1.00|0.95, company:0.97|0.79|0.87, address:0.99|0.80|0.88, date:0.96|0.45|0.61, total:0.94|0.33|0.48
epoch:74, loss: 0.17138981018905286, other:0.91|1.00|0.95, company:0.90|0.85|0.87, address:0.98|0.76|0.86, date:0.96|0.47|0.63, total:0.97|0.30|0.45
epoch:75, loss: 0.17373823098562383, other:0.91|1.00|0.95, company:0.90|0.85|0.87, address:0.98|0.77|0.86, date:0.97|0.47|0.63, total:0.96|0.29|0.45
epoch:76, loss: 0.17687257875998816, other:0.89|1.00|0.94, company:0.93|0.83|0.87, address:0.99|0.73|0.84, date:0.98|0.40|0.56, total:0.96|0.28|0.43
epoch:77, loss: 0.1464996470345391, other:0.92|1.00|0.96, company:0.97|0.81|0.88, address:0.99|0.74|0.85, date:0.96|0.52|0.67, total:0.93|0.35|0.51
epoch:78, loss: 0.15034794835028825, other:0.91|1.00|0.95, company:0.96|0.80|0.87, address:1.00|0.71|0.83, date:0.97|0.48|0.64, total:0.94|0.33|0.49
epoch:79, loss: 0.1559284210756973, other:0.90|1.00|0.95, company:0.98|0.79|0.87, address:0.99|0.76|0.86, date:0.97|0.43|0.60, total:0.95|0.29|0.45
epoch:80, loss: 0.15252369752636663, other:0.91|1.00|0.95, company:0.96|0.80|0.87, address:0.99|0.74|0.85, date:0.96|0.50|0.66, total:0.96|0.31|0.47
epoch:81, loss: 0.15482509439742123, other:0.92|1.00|0.96, company:0.93|0.84|0.89, address:0.98|0.79|0.87, date:0.97|0.51|0.67, total:0.95|0.32|0.47
epoch:82, loss: 0.15743873020013174, other:0.90|1.00|0.95, company:0.95|0.84|0.89, address:0.99|0.80|0.88, date:0.98|0.46|0.62, total:0.97|0.27|0.42
epoch:83, loss: 0.15730348036245065, other:0.91|1.00|0.95, company:0.95|0.84|0.89, address:0.99|0.80|0.88, date:0.98|0.41|0.58, total:0.97|0.31|0.47
epoch:84, loss: 0.15626275263450765, other:0.91|1.00|0.95, company:0.93|0.85|0.89, address:0.99|0.79|0.88, date:0.97|0.50|0.66, total:0.97|0.28|0.44
epoch:85, loss: 0.1603040388888783, other:0.91|1.00|0.95, company:0.96|0.81|0.87, address:0.99|0.78|0.87, date:0.98|0.48|0.64, total:0.95|0.28|0.43
epoch:86, loss: 0.14762801704583345, other:0.91|1.00|0.95, company:0.96|0.82|0.88, address:0.99|0.75|0.85, date:0.98|0.45|0.61, total:0.96|0.33|0.49
epoch:87, loss: 0.15088724069021367, other:0.91|1.00|0.95, company:0.94|0.84|0.89, address:0.99|0.78|0.87, date:0.98|0.48|0.64, total:0.97|0.31|0.47
epoch:88, loss: 0.14013190236356524, other:0.93|1.00|0.96, company:0.95|0.84|0.89, address:0.99|0.80|0.89, date:0.97|0.52|0.68, total:0.93|0.37|0.53
epoch:89, loss: 0.14176380220386717, other:0.92|1.00|0.96, company:0.94|0.84|0.89, address:0.99|0.76|0.86, date:0.97|0.52|0.68, total:0.95|0.34|0.50
epoch:90, loss: 0.1385488995799312, other:0.92|1.00|0.96, company:0.96|0.83|0.89, address:0.99|0.80|0.89, date:0.98|0.49|0.65, total:0.94|0.36|0.52
epoch:91, loss: 0.14433260234417739, other:0.91|1.00|0.95, company:0.94|0.83|0.88, address:1.00|0.72|0.84, date:0.96|0.53|0.68, total:0.96|0.32|0.48
epoch:92, loss: 0.1415291980460838, other:0.92|1.00|0.96, company:0.96|0.81|0.88, address:0.99|0.77|0.87, date:0.98|0.50|0.66, total:0.94|0.34|0.50
epoch:93, loss: 0.14193457861741385, other:0.92|1.00|0.96, company:0.95|0.84|0.89, address:0.99|0.78|0.87, date:0.98|0.51|0.67, total:0.97|0.31|0.47
epoch:94, loss: 0.1425200778025168, other:0.91|1.00|0.95, company:0.95|0.82|0.88, address:0.99|0.79|0.88, date:0.99|0.49|0.65, total:0.96|0.30|0.46
epoch:95, loss: 0.13892443505702196, other:0.91|1.00|0.95, company:0.95|0.83|0.89, address:0.99|0.78|0.88, date:0.98|0.52|0.68, total:0.97|0.30|0.46
epoch:96, loss: 0.16208826502164206, other:0.92|1.00|0.96, company:0.90|0.86|0.88, address:0.99|0.76|0.86, date:0.98|0.47|0.63, total:0.92|0.35|0.51
epoch:97, loss: 0.14773357411225638, other:0.92|1.00|0.96, company:0.94|0.84|0.89, address:0.99|0.80|0.89, date:0.98|0.47|0.64, total:0.97|0.32|0.48
epoch:98, loss: 0.13430982331434885, other:0.92|1.00|0.96, company:0.97|0.83|0.90, address:1.00|0.77|0.87, date:0.99|0.49|0.65, total:0.97|0.33|0.49
epoch:99, loss: 0.13462959147161907, other:0.93|1.00|0.96, company:0.95|0.85|0.90, address:0.99|0.81|0.89, date:0.98|0.52|0.68, total:0.95|0.34|0.50
epoch:100, loss: 0.14344144446982277, other:0.92|1.00|0.96, company:0.95|0.84|0.89, address:0.99|0.78|0.88, date:0.98|0.50|0.66, total:0.94|0.34|0.49
epoch:101, loss: 0.14120273568012096, other:0.92|1.00|0.96, company:0.94|0.86|0.90, address:0.99|0.78|0.88, date:0.98|0.51|0.67, total:0.96|0.32|0.48
epoch:102, loss: 0.1411050914062394, other:0.91|1.00|0.95, company:0.97|0.82|0.89, address:0.99|0.78|0.87, date:0.98|0.49|0.65, total:0.98|0.30|0.45
epoch:103, loss: 0.13248253641305147, other:0.92|1.00|0.96, company:0.96|0.85|0.90, address:0.99|0.80|0.89, date:0.99|0.52|0.68, total:0.96|0.34|0.50
epoch:104, loss: 0.1294984240774755, other:0.92|1.00|0.96, company:0.97|0.83|0.90, address:0.99|0.81|0.89, date:0.98|0.53|0.69, total:0.97|0.32|0.48
epoch:105, loss: 0.127189713495749, other:0.92|1.00|0.96, company:0.98|0.83|0.90, address:0.99|0.79|0.88, date:0.98|0.53|0.69, total:0.97|0.33|0.49
epoch:106, loss: 0.12597036637641765, other:0.92|1.00|0.96, company:0.98|0.81|0.89, address:0.99|0.79|0.88, date:0.99|0.53|0.69, total:0.97|0.33|0.50
epoch:107, loss: 0.12524589509875686, other:0.92|1.00|0.96, company:0.98|0.82|0.89, address:0.99|0.78|0.88, date:0.99|0.52|0.68, total:0.97|0.33|0.49
epoch:108, loss: 0.1313267739282714, other:0.93|1.00|0.96, company:0.96|0.85|0.90, address:0.99|0.84|0.91, date:0.98|0.53|0.69, total:0.95|0.36|0.52
epoch:109, loss: 0.12307549268007278, other:0.93|1.00|0.96, company:0.97|0.84|0.90, address:0.99|0.84|0.91, date:0.99|0.52|0.68, total:0.95|0.38|0.54
epoch:110, loss: 0.1200845045623956, other:0.93|1.00|0.96, company:0.98|0.83|0.90, address:0.99|0.81|0.89, date:0.99|0.53|0.69, total:0.97|0.34|0.51
epoch:111, loss: 0.13947059710820517, other:0.91|1.00|0.95, company:0.98|0.77|0.86, address:0.98|0.72|0.83, date:0.99|0.47|0.64, total:0.97|0.34|0.51
epoch:112, loss: 0.13360149854863132, other:0.91|1.00|0.95, company:0.99|0.82|0.89, address:0.99|0.78|0.87, date:0.99|0.45|0.62, total:0.99|0.30|0.47
epoch:113, loss: 0.11851682679520713, other:0.93|1.00|0.96, company:0.98|0.83|0.90, address:0.99|0.80|0.89, date:0.99|0.56|0.71, total:0.96|0.38|0.54
epoch:114, loss: 0.11827143861187829, other:0.93|1.00|0.96, company:0.98|0.81|0.88, address:0.99|0.80|0.88, date:0.99|0.55|0.70, total:0.97|0.35|0.52
epoch:115, loss: 0.12235752299979881, other:0.93|1.00|0.96, company:0.95|0.85|0.90, address:0.99|0.81|0.89, date:0.99|0.51|0.68, total:0.97|0.37|0.54
epoch:116, loss: 0.12363316008338222, other:0.93|1.00|0.96, company:0.96|0.84|0.90, address:0.98|0.84|0.90, date:0.99|0.54|0.70, total:0.96|0.38|0.54
epoch:117, loss: 0.1178440711012593, other:0.93|1.00|0.96, company:0.97|0.83|0.90, address:1.00|0.80|0.89, date:0.99|0.50|0.67, total:0.97|0.37|0.54
epoch:118, loss: 0.12333590371741189, other:0.93|1.00|0.96, company:0.95|0.85|0.90, address:0.99|0.82|0.90, date:0.99|0.52|0.68, total:0.97|0.36|0.52
epoch:119, loss: 0.11259351946689465, other:0.94|1.00|0.97, company:0.97|0.83|0.90, address:0.99|0.84|0.91, date:0.98|0.56|0.71, total:0.95|0.40|0.57
epoch:120, loss: 0.11423882566116474, other:0.94|1.00|0.97, company:0.98|0.84|0.90, address:0.99|0.83|0.90, date:0.99|0.57|0.72, total:0.96|0.39|0.55
epoch:121, loss: 0.11664153000822773, other:0.93|1.00|0.96, company:0.98|0.85|0.91, address:1.00|0.83|0.90, date:0.99|0.55|0.71, total:0.98|0.34|0.50
epoch:122, loss: 0.11785399113540296, other:0.94|1.00|0.97, company:0.95|0.86|0.90, address:0.99|0.82|0.90, date:0.99|0.58|0.73, total:0.97|0.37|0.54
epoch:123, loss: 0.1112318836428501, other:0.93|1.00|0.96, company:0.98|0.83|0.90, address:0.99|0.84|0.91, date:0.99|0.58|0.73, total:0.97|0.36|0.53
epoch:124, loss: 0.13143915131136222, other:0.93|1.00|0.97, company:0.92|0.86|0.89, address:0.99|0.79|0.87, date:0.99|0.57|0.72, total:0.97|0.39|0.56
epoch:125, loss: 0.11096505296451074, other:0.93|1.00|0.96, company:0.99|0.81|0.89, address:1.00|0.82|0.90, date:0.99|0.58|0.73, total:0.97|0.36|0.53
epoch:126, loss: 0.11231966151131524, other:0.93|1.00|0.96, company:0.98|0.82|0.89, address:0.99|0.84|0.91, date:0.99|0.53|0.69, total:0.97|0.37|0.54
epoch:127, loss: 0.11604594384078626, other:0.93|1.00|0.96, company:0.98|0.82|0.89, address:0.99|0.84|0.91, date:0.99|0.53|0.69, total:0.98|0.35|0.52
epoch:128, loss: 0.11999494913551542, other:0.93|1.00|0.96, company:0.96|0.86|0.91, address:1.00|0.82|0.90, date:0.99|0.54|0.69, total:0.97|0.37|0.53
epoch:129, loss: 0.112063553598192, other:0.93|1.00|0.96, company:0.98|0.83|0.90, address:1.00|0.79|0.88, date:0.99|0.52|0.68, total:0.97|0.39|0.56
epoch:130, loss: 0.11654632814504483, other:0.92|1.00|0.96, company:0.99|0.81|0.89, address:1.00|0.80|0.89, date:0.98|0.52|0.68, total:0.98|0.34|0.51
epoch:131, loss: 0.10898587769932216, other:0.93|1.00|0.97, company:0.98|0.85|0.91, address:1.00|0.84|0.91, date:1.00|0.55|0.71, total:0.97|0.37|0.54
epoch:132, loss: 0.11590453844379496, other:0.93|1.00|0.96, company:0.97|0.86|0.91, address:0.99|0.83|0.91, date:0.99|0.60|0.74, total:0.98|0.35|0.51
epoch:133, loss: 0.10711764461464351, other:0.93|1.00|0.96, company:0.98|0.84|0.91, address:1.00|0.82|0.90, date:1.00|0.53|0.69, total:0.97|0.38|0.55
epoch:134, loss: 0.10593111012820844, other:0.94|1.00|0.97, company:0.98|0.87|0.92, address:1.00|0.84|0.91, date:0.99|0.61|0.76, total:0.97|0.37|0.53
epoch:135, loss: 0.11274019187247311, other:0.92|1.00|0.96, company:0.99|0.80|0.89, address:1.00|0.79|0.88, date:1.00|0.53|0.69, total:0.98|0.34|0.51
epoch:136, loss: 0.10793339405898694, other:0.93|1.00|0.97, company:0.98|0.83|0.90, address:0.99|0.85|0.92, date:0.99|0.57|0.73, total:0.98|0.36|0.53
epoch:137, loss: 0.1096307232424065, other:0.93|1.00|0.96, company:0.98|0.85|0.91, address:0.99|0.83|0.90, date:1.00|0.51|0.67, total:0.97|0.39|0.56
epoch:138, loss: 0.10309315831572921, other:0.94|1.00|0.97, company:0.98|0.86|0.92, address:1.00|0.86|0.92, date:0.99|0.58|0.73, total:0.98|0.39|0.56
epoch:139, loss: 0.11665180491076575, other:0.93|1.00|0.96, company:0.97|0.86|0.91, address:1.00|0.83|0.90, date:1.00|0.50|0.66, total:0.96|0.39|0.55
epoch:140, loss: 0.10434303487892505, other:0.93|1.00|0.97, company:0.99|0.79|0.88, address:0.99|0.77|0.87, date:0.99|0.60|0.75, total:0.97|0.41|0.57
epoch:141, loss: 0.10909620589680141, other:0.93|1.00|0.96, company:0.98|0.83|0.90, address:1.00|0.83|0.90, date:0.99|0.52|0.68, total:0.98|0.38|0.55
epoch:142, loss: 0.11108890037845683, other:0.93|1.00|0.96, company:0.98|0.83|0.90, address:1.00|0.79|0.88, date:1.00|0.57|0.72, total:0.99|0.34|0.51
epoch:143, loss: 0.11195328114209352, other:0.93|1.00|0.96, company:0.97|0.85|0.90, address:1.00|0.83|0.90, date:0.99|0.55|0.70, total:0.97|0.36|0.53
epoch:144, loss: 0.11893945435682933, other:0.92|1.00|0.96, company:0.97|0.85|0.91, address:1.00|0.79|0.88, date:0.99|0.52|0.68, total:0.97|0.35|0.51
epoch:145, loss: 0.1108455064672011, other:0.93|1.00|0.96, company:0.98|0.83|0.90, address:0.99|0.82|0.90, date:0.99|0.55|0.71, total:0.98|0.35|0.52
epoch:146, loss: 0.11359090220045161, other:0.92|1.00|0.96, company:0.98|0.83|0.90, address:0.99|0.83|0.91, date:1.00|0.51|0.67, total:0.98|0.32|0.49
epoch:147, loss: 0.09870097303280125, other:0.94|1.00|0.97, company:0.99|0.82|0.90, address:0.99|0.83|0.90, date:0.99|0.61|0.76, total:0.97|0.41|0.57
epoch:148, loss: 0.09904761612415314, other:0.94|1.00|0.97, company:0.99|0.85|0.91, address:0.99|0.84|0.91, date:1.00|0.58|0.73, total:0.98|0.39|0.56
epoch:149, loss: 0.10243193446486085, other:0.94|1.00|0.97, company:0.97|0.85|0.91, address:0.99|0.81|0.89, date:1.00|0.59|0.74, total:0.98|0.42|0.59
epoch:150, loss: 0.09756409680401837, other:0.94|1.00|0.97, company:0.98|0.85|0.91, address:1.00|0.82|0.90, date:1.00|0.61|0.76, total:0.98|0.42|0.59
epoch:151, loss: 0.10274636138368536, other:0.94|1.00|0.97, company:0.97|0.86|0.92, address:1.00|0.83|0.91, date:1.00|0.59|0.74, total:0.98|0.37|0.53
epoch:152, loss: 0.10187509076462851, other:0.94|1.00|0.97, company:0.98|0.86|0.92, address:1.00|0.85|0.92, date:1.00|0.53|0.70, total:0.98|0.41|0.58
epoch:153, loss: 0.10041133645508024, other:0.95|1.00|0.97, company:0.99|0.84|0.91, address:0.99|0.89|0.93, date:0.98|0.61|0.75, total:0.97|0.42|0.59
epoch:154, loss: 0.10298015177249908, other:0.94|1.00|0.97, company:0.98|0.87|0.92, address:0.98|0.89|0.93, date:1.00|0.58|0.73, total:0.99|0.39|0.56
epoch:155, loss: 0.10520557314157486, other:0.94|1.00|0.97, company:0.97|0.86|0.91, address:0.99|0.85|0.92, date:0.99|0.59|0.74, total:0.98|0.37|0.54
