epoch:0, loss: 1.323094903298144, other:0.65, company:0.00, address:0.00, date:0.28, total:0.00
epoch:36, loss: 0.2852957934703467, other:0.51, company:0.00, address:0.96, date:0.67, total:0.86
epoch:37, loss: 0.31579511907865415, other:0.52, company:0.00, address:0.95, date:0.71, total:0.78
epoch:38, loss: 0.28682545839615586, other:0.51, company:0.00, address:0.97, date:0.64, total:0.80
epoch:39, loss: 0.34198022900887254, other:0.51, company:0.00, address:0.94, date:0.71, total:0.81
epoch:40, loss: 0.3038704229413338, other:0.49, company:0.00, address:0.93, date:0.79, total:0.81
epoch:41, loss: 0.346025509654351, other:0.59, company:0.00, address:0.93, date:0.68, total:0.64
epoch:42, loss: 0.2860372578198055, other:0.50, company:0.00, address:0.97, date:0.71, total:0.87
epoch:43, loss: 0.2881122186498822, other:0.48, company:0.00, address:0.96, date:0.71, total:0.88
epoch:44, loss: 0.29240921280294097, other:0.54, company:0.00, address:0.94, date:0.68, total:0.80
epoch:45, loss: 0.2727639677951921, other:0.50, company:0.00, address:0.94, date:0.74, total:0.90
epoch:46, loss: 0.2899398345429942, other:0.52, company:0.00, address:0.96, date:0.68, total:0.86
epoch:47, loss: 0.2621116851860622, other:0.52, company:0.00, address:0.95, date:0.69, total:0.84
epoch:48, loss: 0.27831436665552967, other:0.58, company:0.00, address:0.93, date:0.65, total:0.69
epoch:49, loss: 0.27433011301283566, other:0.55, company:0.00, address:0.94, date:0.65, total:0.76
epoch:50, loss: 0.26316711784533736, other:0.55, company:0.00, address:0.96, date:0.69, total:0.79
epoch:51, loss: 0.2670107160536748, other:0.55, company:0.00, address:0.94, date:0.69, total:0.83
epoch:52, loss: 0.2357263927752117, other:0.51, company:0.00, address:0.94, date:0.73, total:0.86
epoch:53, loss: 0.2788236321143384, other:0.52, company:0.03, address:0.95, date:0.69, total:0.82
epoch:54, loss: 0.2584554305616415, other:0.57, company:0.33, address:0.90, date:0.71, total:0.73
epoch:55, loss: 0.2929538347811069, other:0.53, company:0.43, address:0.89, date:0.73, total:0.81
epoch:56, loss: 0.261731245045392, other:0.51, company:0.52, address:0.91, date:0.73, total:0.87
epoch:57, loss: 0.23399290133197354, other:0.52, company:0.62, address:0.78, date:0.74, total:0.85
epoch:58, loss: 0.27397319983761265, other:0.54, company:0.43, address:0.94, date:0.69, total:0.87
epoch:59, loss: 0.22872402280006768, other:0.50, company:0.70, address:0.80, date:0.70, total:0.87
epoch:60, loss: 0.2414592074335746, other:0.54, company:0.82, address:0.78, date:0.69, total:0.85
epoch:61, loss: 0.23376174777183892, other:0.52, company:0.59, address:0.86, date:0.70, total:0.87
epoch:62, loss: 0.24570862105432548, other:0.53, company:0.83, address:0.71, date:0.67, total:0.85
epoch:63, loss: 0.2143535331453917, other:0.53, company:0.67, address:0.83, date:0.71, total:0.86
epoch:64, loss: 0.21867809332204316, other:0.49, company:0.68, address:0.89, date:0.67, total:0.92
epoch:65, loss: 0.23302542319837607, other:0.49, company:0.54, address:0.94, date:0.70, total:0.94
epoch:66, loss: 0.24328068109615794, other:0.50, company:0.76, address:0.83, date:0.76, total:0.86
epoch:67, loss: 0.23725802071814267, other:0.52, company:0.76, address:0.76, date:0.70, total:0.88
epoch:68, loss: 0.20856101290797288, other:0.50, company:0.68, address:0.88, date:0.75, total:0.91
epoch:69, loss: 0.23048583249438484, other:0.52, company:0.79, address:0.81, date:0.73, total:0.86
epoch:70, loss: 0.2202132098236174, other:0.53, company:0.77, address:0.83, date:0.74, total:0.85
epoch:71, loss: 0.21923648186449735, other:0.49, company:0.85, address:0.75, date:0.72, total:0.92
epoch:72, loss: 0.22828131843850297, other:0.49, company:0.81, address:0.78, date:0.74, total:0.92
epoch:73, loss: 0.2006574609088448, other:0.51, company:0.49, address:0.92, date:0.75, total:0.88
epoch:74, loss: 0.19251476931122113, other:0.50, company:0.56, address:0.91, date:0.69, total:0.91
epoch:75, loss: 0.2215007554810002, other:0.51, company:0.66, address:0.82, date:0.73, total:0.87
epoch:76, loss: 0.226992407778524, other:0.55, company:0.72, address:0.85, date:0.68, total:0.81
epoch:77, loss: 0.20096601855080082, other:0.50, company:0.50, address:0.94, date:0.74, total:0.92
epoch:78, loss: 0.21722647533664163, other:0.53, company:0.72, address:0.88, date:0.72, total:0.84
epoch:79, loss: 0.23621883454187861, other:0.55, company:0.84, address:0.77, date:0.67, total:0.80
epoch:80, loss: 0.21171779607264501, other:0.52, company:0.63, address:0.92, date:0.73, total:0.88
epoch:81, loss: 0.22086428836831506, other:0.49, company:0.62, address:0.91, date:0.74, total:0.91
epoch:82, loss: 0.23888486426956249, other:0.51, company:0.68, address:0.91, date:0.75, total:0.83
epoch:83, loss: 0.22659529900213457, other:0.53, company:0.67, address:0.90, date:0.71, total:0.82
epoch:84, loss: 0.23845128982134586, other:0.49, company:0.85, address:0.81, date:0.70, total:0.90
epoch:85, loss: 0.2220779630654263, other:0.51, company:0.55, address:0.95, date:0.74, total:0.86
epoch:86, loss: 0.23804254253517906, other:0.51, company:0.61, address:0.92, date:0.74, total:0.84
epoch:87, loss: 0.2188916193707934, other:0.53, company:0.58, address:0.91, date:0.75, total:0.80
epoch:88, loss: 0.2265230155778381, other:0.53, company:0.65, address:0.89, date:0.77, total:0.81
epoch:89, loss: 0.19902399997666198, other:0.51, company:0.63, address:0.92, date:0.74, total:0.86
epoch:90, loss: 0.23940380971949055, other:0.53, company:0.71, address:0.87, date:0.73, total:0.80
epoch:91, loss: 0.2515750520353047, other:0.49, company:0.64, address:0.95, date:0.74, total:0.85
epoch:92, loss: 0.2090085840450143, other:0.49, company:0.51, address:0.94, date:0.76, total:0.93
epoch:93, loss: 0.19361772149238946, other:0.49, company:0.62, address:0.94, date:0.71, total:0.93
epoch:94, loss: 0.19571473730622596, other:0.51, company:0.59, address:0.91, date:0.72, total:0.87
epoch:95, loss: 0.22624662279520394, other:0.53, company:0.75, address:0.83, date:0.71, total:0.80
epoch:96, loss: 0.19927534292329033, other:0.52, company:0.68, address:0.90, date:0.73, total:0.87
epoch:97, loss: 0.1968048595876064, other:0.50, company:0.68, address:0.87, date:0.77, total:0.89
epoch:98, loss: 0.22353809425291024, other:0.50, company:0.79, address:0.91, date:0.72, total:0.90
epoch:99, loss: 0.19414517452132027, other:0.49, company:0.62, address:0.91, date:0.72, total:0.89
epoch:100, loss: 0.19875723109492716, other:0.50, company:0.78, address:0.88, date:0.75, total:0.90
epoch:101, loss: 0.2258189576414396, other:0.51, company:0.78, address:0.86, date:0.74, total:0.85
epoch:102, loss: 0.1967826158089458, other:0.49, company:0.70, address:0.94, date:0.78, total:0.89
epoch:103, loss: 0.2107698380384805, other:0.49, company:0.62, address:0.96, date:0.73, total:0.89
epoch:104, loss: 0.19607178641940062, other:0.51, company:0.53, address:0.95, date:0.77, total:0.87
epoch:105, loss: 0.22551200552931372, other:0.49, company:0.78, address:0.89, date:0.78, total:0.91
epoch:106, loss: 0.18878516990621136, other:0.50, company:0.76, address:0.90, date:0.76, total:0.92
epoch:107, loss: 0.1919253055217131, other:0.50, company:0.73, address:0.90, date:0.76, total:0.89
epoch:108, loss: 0.20592496909622876, other:0.51, company:0.74, address:0.86, date:0.76, total:0.85
epoch:109, loss: 0.2115060975247959, other:0.52, company:0.60, address:0.93, date:0.78, total:0.82
epoch:110, loss: 0.18910857051048638, other:0.51, company:0.75, address:0.89, date:0.80, total:0.88
epoch:111, loss: 0.22695749168688395, other:0.50, company:0.63, address:0.95, date:0.74, total:0.85
epoch:112, loss: 0.18865281540267873, other:0.51, company:0.55, address:0.95, date:0.80, total:0.87
epoch:113, loss: 0.17836231218194062, other:0.51, company:0.72, address:0.88, date:0.81, total:0.91
epoch:114, loss: 0.2045133205236129, other:0.51, company:0.71, address:0.91, date:0.75, total:0.88
epoch:115, loss: 0.19402084555828347, other:0.49, company:0.59, address:0.94, date:0.82, total:0.89
epoch:116, loss: 0.2184243361061474, other:0.54, company:0.78, address:0.88, date:0.82, total:0.80
epoch:117, loss: 0.18976797430582767, other:0.49, company:0.72, address:0.91, date:0.80, total:0.90
epoch:118, loss: 0.19552282286140155, other:0.52, company:0.77, address:0.92, date:0.81, total:0.82
epoch:119, loss: 0.2216658648454918, other:0.48, company:0.70, address:0.93, date:0.80, total:0.89
epoch:120, loss: 0.209509032936591, other:0.56, company:0.77, address:0.90, date:0.76, total:0.76
epoch:121, loss: 0.21225251946246848, other:0.53, company:0.65, address:0.91, date:0.77, total:0.83
epoch:122, loss: 0.19651210968786814, other:0.52, company:0.64, address:0.91, date:0.82, total:0.87
epoch:123, loss: 0.20939035165422368, other:0.51, company:0.83, address:0.84, date:0.76, total:0.88
epoch:124, loss: 0.19822079069771856, other:0.52, company:0.76, address:0.86, date:0.75, total:0.84
epoch:125, loss: 0.21461341108353632, other:0.53, company:0.75, address:0.93, date:0.77, total:0.83
epoch:126, loss: 0.2084748271220135, other:0.50, company:0.62, address:0.96, date:0.81, total:0.87
epoch:127, loss: 0.19973908603753684, other:0.54, company:0.58, address:0.94, date:0.81, total:0.81
epoch:128, loss: 0.24124273151721595, other:0.57, company:0.70, address:0.93, date:0.76, total:0.72
epoch:129, loss: 0.17817636733909822, other:0.49, company:0.69, address:0.92, date:0.81, total:0.88
epoch:130, loss: 0.17907872564106617, other:0.50, company:0.64, address:0.94, date:0.77, total:0.89
epoch:131, loss: 0.1772456536034368, other:0.50, company:0.67, address:0.95, date:0.85, total:0.90
epoch:132, loss: 0.20151999986396646, other:0.53, company:0.80, address:0.86, date:0.81, total:0.81
epoch:133, loss: 0.19713745575468494, other:0.48, company:0.72, address:0.91, date:0.82, total:0.92
epoch:134, loss: 0.21035321478573782, other:0.47, company:0.67, address:0.93, date:0.86, total:0.90
epoch:135, loss: 0.19074776079857125, other:0.50, company:0.69, address:0.94, date:0.81, total:0.88
epoch:136, loss: 0.20534008671090287, other:0.50, company:0.61, address:0.93, date:0.83, total:0.89
epoch:137, loss: 0.23077942838646331, other:0.49, company:0.79, address:0.87, date:0.82, total:0.88
epoch:138, loss: 0.20698421996719432, other:0.51, company:0.75, address:0.87, date:0.79, total:0.86
epoch:139, loss: 0.1959346371158114, other:0.51, company:0.70, address:0.92, date:0.83, total:0.85
epoch:140, loss: 0.1952454058348008, other:0.54, company:0.68, address:0.94, date:0.82, total:0.81
epoch:141, loss: 0.18072574712195486, other:0.49, company:0.75, address:0.91, date:0.82, total:0.91
epoch:142, loss: 0.18757245970784492, other:0.50, company:0.71, address:0.92, date:0.84, total:0.87
epoch:143, loss: 0.21170884904996404, other:0.50, company:0.61, address:0.93, date:0.81, total:0.88
epoch:144, loss: 0.19027917389318627, other:0.52, company:0.76, address:0.91, date:0.80, total:0.86
epoch:145, loss: 0.20929564605906326, other:0.47, company:0.77, address:0.92, date:0.78, total:0.94
epoch:146, loss: 0.1949209022634434, other:0.51, company:0.80, address:0.87, date:0.82, total:0.87
epoch:147, loss: 0.19976446229331898, other:0.53, company:0.82, address:0.86, date:0.81, total:0.83
epoch:148, loss: 0.20560788208583616, other:0.53, company:0.77, address:0.91, date:0.80, total:0.82
epoch:149, loss: 0.23134620586093865, other:0.51, company:0.70, address:0.92, date:0.81, total:0.85
epoch:150, loss: 0.19288915958044664, other:0.50, company:0.78, address:0.92, date:0.84, total:0.88
epoch:151, loss: 0.1790818359773114, other:0.52, company:0.76, address:0.90, date:0.85, total:0.85
epoch:152, loss: 0.1890837458788224, other:0.50, company:0.70, address:0.93, date:0.80, total:0.87
epoch:153, loss: 0.2084830527035695, other:0.49, company:0.86, address:0.85, date:0.80, total:0.89
epoch:154, loss: 0.1871396890788708, other:0.50, company:0.82, address:0.88, date:0.81, total:0.87
epoch:155, loss: 0.2089255135857834, other:0.51, company:0.79, address:0.91, date:0.82, total:0.84
epoch:156, loss: 0.1908528723244397, other:0.54, company:0.71, address:0.92, date:0.81, total:0.81
epoch:157, loss: 0.18610456951384274, other:0.50, company:0.78, address:0.91, date:0.82, total:0.89
epoch:158, loss: 0.20051370406488203, other:0.49, company:0.74, address:0.87, date:0.82, total:0.90
epoch:159, loss: 0.17905209993697563, other:0.50, company:0.79, address:0.82, date:0.83, total:0.91
epoch:160, loss: 0.21544425372245177, other:0.53, company:0.79, address:0.85, date:0.81, total:0.84
epoch:161, loss: 0.179647296667099, other:0.53, company:0.82, address:0.91, date:0.81, total:0.83
epoch:162, loss: 0.20171219068315793, other:0.52, company:0.76, address:0.90, date:0.81, total:0.85
epoch:163, loss: 0.2076905922226186, other:0.51, company:0.75, address:0.92, date:0.81, total:0.85
epoch:164, loss: 0.17021296468545805, other:0.50, company:0.70, address:0.94, date:0.84, total:0.87
epoch:165, loss: 0.1995388835949718, other:0.54, company:0.70, address:0.93, date:0.82, total:0.83
epoch:166, loss: 0.1842408187265666, other:0.53, company:0.65, address:0.94, date:0.84, total:0.83
epoch:167, loss: 0.1749858026796917, other:0.51, company:0.82, address:0.90, date:0.85, total:0.86
epoch:168, loss: 0.20018689531200337, other:0.53, company:0.77, address:0.90, date:0.81, total:0.80
epoch:169, loss: 0.18560108148826743, other:0.49, company:0.72, address:0.93, date:0.84, total:0.89
epoch:170, loss: 0.19016384937853184, other:0.48, company:0.81, address:0.92, date:0.82, total:0.89
epoch:171, loss: 0.1940872071767753, other:0.52, company:0.85, address:0.87, date:0.83, total:0.84
epoch:172, loss: 0.17231228877350968, other:0.50, company:0.78, address:0.93, date:0.83, total:0.85
epoch:173, loss: 0.19876547424860722, other:0.51, company:0.81, address:0.90, date:0.82, total:0.87
epoch:174, loss: 0.2067145142915114, other:0.54, company:0.78, address:0.90, date:0.83, total:0.80
epoch:175, loss: 0.21175057581573162, other:0.53, company:0.80, address:0.89, date:0.83, total:0.79
epoch:176, loss: 0.17959225135591794, other:0.51, company:0.76, address:0.92, date:0.86, total:0.87
epoch:177, loss: 0.18348898316891687, other:0.52, company:0.66, address:0.94, date:0.84, total:0.82
epoch:178, loss: 0.19008856421371675, other:0.51, company:0.78, address:0.92, date:0.82, total:0.85
epoch:179, loss: 0.19950030336402497, other:0.52, company:0.81, address:0.89, date:0.84, total:0.82
epoch:180, loss: 0.18114491875441568, other:0.50, company:0.83, address:0.88, date:0.83, total:0.90
epoch:181, loss: 0.19943200051784515, other:0.53, company:0.80, address:0.88, date:0.80, total:0.84
epoch:182, loss: 0.1665696008306629, other:0.49, company:0.67, address:0.94, date:0.85, total:0.89
epoch:183, loss: 0.17750451207723258, other:0.49, company:0.70, address:0.94, date:0.87, total:0.89
epoch:184, loss: 0.17386954193407633, other:0.49, company:0.78, address:0.92, date:0.85, total:0.90
epoch:185, loss: 0.1792636142586762, other:0.51, company:0.79, address:0.91, date:0.82, total:0.85
epoch:186, loss: 0.19513628505310923, other:0.54, company:0.76, address:0.91, date:0.83, total:0.78
epoch:187, loss: 0.17653528994546747, other:0.52, company:0.82, address:0.90, date:0.81, total:0.86
epoch:188, loss: 0.22501863679795894, other:0.55, company:0.73, address:0.95, date:0.78, total:0.75
epoch:189, loss: 0.1930699366724716, other:0.49, company:0.84, address:0.87, date:0.83, total:0.87
epoch:190, loss: 0.1856406809024091, other:0.50, company:0.81, address:0.91, date:0.84, total:0.85
epoch:191, loss: 0.20087851415265282, other:0.51, company:0.73, address:0.92, date:0.87, total:0.85
epoch:192, loss: 0.1649092617181112, other:0.54, company:0.79, address:0.90, date:0.84, total:0.86
epoch:193, loss: 0.16547812254361385, other:0.51, company:0.74, address:0.93, date:0.86, total:0.86
epoch:194, loss: 0.1797489123243206, other:0.51, company:0.69, address:0.94, date:0.84, total:0.87
epoch:195, loss: 0.16775816510308464, other:0.52, company:0.74, address:0.93, date:0.83, total:0.85
epoch:196, loss: 0.2027687078939294, other:0.55, company:0.75, address:0.87, date:0.83, total:0.82
epoch:197, loss: 0.2120068868938482, other:0.51, company:0.67, address:0.93, date:0.85, total:0.86
epoch:198, loss: 0.19637970696642715, other:0.53, company:0.79, address:0.84, date:0.84, total:0.84
epoch:199, loss: 0.17448558081995766, other:0.49, company:0.72, address:0.90, date:0.85, total:0.92
epoch:200, loss: 0.1855706072078561, other:0.53, company:0.76, address:0.92, date:0.85, total:0.83
epoch:201, loss: 0.19820350057111596, other:0.50, company:0.79, address:0.89, date:0.83, total:0.89
epoch:202, loss: 0.23384926875807205, other:0.56, company:0.76, address:0.86, date:0.82, total:0.76
epoch:203, loss: 0.19450171783847628, other:0.51, company:0.77, address:0.91, date:0.80, total:0.86
epoch:204, loss: 0.1801741324224562, other:0.49, company:0.79, address:0.91, date:0.84, total:0.91
epoch:205, loss: 0.18496025452074014, other:0.49, company:0.72, address:0.94, date:0.82, total:0.89
epoch:206, loss: 0.20723918052214496, other:0.54, company:0.77, address:0.90, date:0.80, total:0.80
epoch:207, loss: 0.20035613630458993, other:0.52, company:0.82, address:0.86, date:0.85, total:0.85
epoch:208, loss: 0.21103576570749283, other:0.51, company:0.70, address:0.92, date:0.83, total:0.86
epoch:209, loss: 0.2171333315518667, other:0.54, company:0.73, address:0.94, date:0.82, total:0.78
epoch:210, loss: 0.19096873082079976, other:0.55, company:0.78, address:0.91, date:0.85, total:0.79
epoch:211, loss: 0.19660650980922412, other:0.53, company:0.69, address:0.94, date:0.82, total:0.81
epoch:212, loss: 0.19948536452819715, other:0.51, company:0.72, address:0.94, date:0.83, total:0.85
epoch:213, loss: 0.21106547848233637, other:0.54, company:0.74, address:0.91, date:0.82, total:0.78
epoch:214, loss: 0.21947507686772436, other:0.57, company:0.75, address:0.91, date:0.81, total:0.76
epoch:215, loss: 0.21984385677947188, other:0.54, company:0.72, address:0.92, date:0.81, total:0.78
epoch:216, loss: 0.19172876300114505, other:0.53, company:0.76, address:0.90, date:0.85, total:0.81
epoch:217, loss: 0.21130901518857703, other:0.54, company:0.74, address:0.91, date:0.84, total:0.79
epoch:218, loss: 0.21153857404330992, other:0.50, company:0.62, address:0.95, date:0.87, total:0.87
epoch:219, loss: 0.21504419901460972, other:0.51, company:0.73, address:0.93, date:0.87, total:0.83
epoch:220, loss: 0.19646213428591783, other:0.53, company:0.75, address:0.91, date:0.86, total:0.80
epoch:221, loss: 0.2202930342195169, other:0.55, company:0.72, address:0.90, date:0.85, total:0.77
epoch:222, loss: 0.189855417131253, other:0.51, company:0.75, address:0.93, date:0.85, total:0.86
epoch:223, loss: 0.19835206050917786, other:0.54, company:0.61, address:0.93, date:0.84, total:0.78
epoch:224, loss: 0.2217040812631823, other:0.52, company:0.80, address:0.89, date:0.83, total:0.83
epoch:225, loss: 0.20306953380130371, other:0.53, company:0.76, address:0.93, date:0.84, total:0.77
epoch:226, loss: 0.18932930872125445, other:0.51, company:0.69, address:0.94, date:0.88, total:0.88
epoch:227, loss: 0.19572805233721463, other:0.51, company:0.78, address:0.91, date:0.84, total:0.85
epoch:228, loss: 0.22286521010803725, other:0.57, company:0.70, address:0.91, date:0.85, total:0.69
epoch:229, loss: 0.2064075420768756, other:0.56, company:0.82, address:0.80, date:0.82, total:0.78
epoch:230, loss: 0.19920867850195687, other:0.54, company:0.73, address:0.87, date:0.83, total:0.78
epoch:231, loss: 0.1955230029405288, other:0.50, company:0.79, address:0.91, date:0.85, total:0.87
epoch:232, loss: 0.18205396831035614, other:0.51, company:0.72, address:0.94, date:0.82, total:0.86
epoch:233, loss: 0.20238188373030358, other:0.53, company:0.77, address:0.89, date:0.85, total:0.80
epoch:234, loss: 0.21114808292883747, other:0.55, company:0.77, address:0.88, date:0.86, total:0.74
epoch:235, loss: 0.2203870769941582, other:0.55, company:0.77, address:0.89, date:0.84, total:0.76
epoch:236, loss: 0.22915723399733598, other:0.48, company:0.75, address:0.92, date:0.91, total:0.87
epoch:237, loss: 0.20900682022549072, other:0.54, company:0.63, address:0.94, date:0.82, total:0.79
epoch:238, loss: 0.1825663535943571, other:0.50, company:0.69, address:0.93, date:0.86, total:0.88
epoch:239, loss: 0.18202670052085282, other:0.54, company:0.75, address:0.91, date:0.85, total:0.80
epoch:240, loss: 0.2102568619093805, other:0.52, company:0.70, address:0.93, date:0.89, total:0.83
epoch:241, loss: 0.18225921409310036, other:0.53, company:0.70, address:0.94, date:0.86, total:0.80
epoch:242, loss: 0.236754132751024, other:0.58, company:0.68, address:0.92, date:0.85, total:0.68
epoch:243, loss: 0.21972057602877887, other:0.57, company:0.74, address:0.91, date:0.85, total:0.75
epoch:244, loss: 0.19005819044585498, other:0.52, company:0.80, address:0.83, date:0.85, total:0.87
epoch:245, loss: 0.19808954689300284, other:0.52, company:0.62, address:0.94, date:0.84, total:0.85
epoch:246, loss: 0.18890108899125513, other:0.50, company:0.76, address:0.91, date:0.86, total:0.89
epoch:247, loss: 0.1891777681292228, other:0.54, company:0.76, address:0.92, date:0.85, total:0.80
epoch:248, loss: 0.1857770618121579, other:0.56, company:0.77, address:0.90, date:0.84, total:0.76
epoch:249, loss: 0.18300861021820106, other:0.54, company:0.73, address:0.91, date:0.85, total:0.81
epoch:250, loss: 0.1908772752251265, other:0.50, company:0.76, address:0.90, date:0.86, total:0.87
epoch:251, loss: 0.2323986103512206, other:0.53, company:0.63, address:0.92, date:0.83, total:0.78
epoch:252, loss: 0.2071055182308521, other:0.50, company:0.67, address:0.94, date:0.89, total:0.87
epoch:253, loss: 0.21233462415776164, other:0.54, company:0.73, address:0.88, date:0.85, total:0.82
epoch:254, loss: 0.17436575341337132, other:0.53, company:0.70, address:0.94, date:0.84, total:0.83
epoch:255, loss: 0.17956450672925645, other:0.54, company:0.64, address:0.95, date:0.83, total:0.82
epoch:256, loss: 0.25672914214291664, other:0.60, company:0.73, address:0.88, date:0.81, total:0.65
epoch:257, loss: 0.18336471184244696, other:0.52, company:0.71, address:0.95, date:0.84, total:0.81
epoch:258, loss: 0.21226810453073033, other:0.51, company:0.72, address:0.87, date:0.87, total:0.85
epoch:259, loss: 0.1895623193034586, other:0.52, company:0.68, address:0.95, date:0.84, total:0.85
epoch:260, loss: 0.20183993531566746, other:0.51, company:0.75, address:0.90, date:0.90, total:0.84
epoch:261, loss: 0.1835579534746566, other:0.53, company:0.59, address:0.95, date:0.85, total:0.81
epoch:262, loss: 0.1882123352502877, other:0.53, company:0.78, address:0.89, date:0.86, total:0.82
epoch:263, loss: 0.2109919214304888, other:0.55, company:0.75, address:0.89, date:0.86, total:0.77
epoch:264, loss: 0.2326480376551736, other:0.54, company:0.75, address:0.87, date:0.84, total:0.77
epoch:265, loss: 0.17372651594989705, other:0.52, company:0.77, address:0.89, date:0.87, total:0.85
epoch:266, loss: 0.22824509737064252, other:0.57, company:0.72, address:0.89, date:0.84, total:0.70
epoch:267, loss: 0.22947125136852264, other:0.51, company:0.75, address:0.92, date:0.87, total:0.84
epoch:268, loss: 0.23751663697778053, other:0.54, company:0.79, address:0.84, date:0.86, total:0.77
epoch:269, loss: 0.19444099265449452, other:0.53, company:0.64, address:0.94, date:0.87, total:0.80
epoch:270, loss: 0.19921211870211475, other:0.53, company:0.76, address:0.89, date:0.85, total:0.82
epoch:271, loss: 0.18811370558896154, other:0.56, company:0.74, address:0.92, date:0.83, total:0.73
epoch:272, loss: 0.22895468420015191, other:0.58, company:0.63, address:0.94, date:0.83, total:0.67
epoch:273, loss: 0.2150806042383302, other:0.55, company:0.61, address:0.96, date:0.83, total:0.75
epoch:274, loss: 0.19243872109449134, other:0.54, company:0.79, address:0.91, date:0.83, total:0.76
epoch:275, loss: 0.2101619249244906, other:0.53, company:0.69, address:0.96, date:0.83, total:0.76
epoch:276, loss: 0.19306251786227496, other:0.53, company:0.55, address:0.96, date:0.85, total:0.81
epoch:277, loss: 0.20764668890327778, other:0.49, company:0.59, address:0.97, date:0.87, total:0.86
epoch:278, loss: 0.20436522181866304, other:0.51, company:0.67, address:0.95, date:0.89, total:0.81
epoch:279, loss: 0.22671130904049244, other:0.57, company:0.76, address:0.87, date:0.88, total:0.68
epoch:280, loss: 0.17677802972073825, other:0.55, company:0.76, address:0.91, date:0.87, total:0.78
epoch:281, loss: 0.21421090541583188, other:0.51, company:0.68, address:0.95, date:0.85, total:0.81
epoch:282, loss: 0.1985167144745026, other:0.55, company:0.76, address:0.93, date:0.86, total:0.75
epoch:283, loss: 0.20726706368743247, other:0.53, company:0.73, address:0.92, date:0.86, total:0.79
