epoch:0, loss: 0.5470702335948036, other:0.49, company:0.00, address:0.99, date:0.01, total:0.92
epoch:69, loss: 0.29809235717569077, other:0.61, company:0.60, address:0.90, date:0.74, total:0.56
epoch:70, loss: 0.342261794422354, other:0.59, company:0.53, address:0.90, date:0.73, total:0.57
epoch:71, loss: 0.34956273762952716, other:0.56, company:0.54, address:0.93, date:0.70, total:0.63
epoch:72, loss: 0.318040065183526, other:0.62, company:0.57, address:0.92, date:0.67, total:0.49
epoch:73, loss: 0.3077662498468444, other:0.64, company:0.57, address:0.93, date:0.69, total:0.45
epoch:74, loss: 0.25369163198130473, other:0.69, company:0.59, address:0.92, date:0.63, total:0.38
epoch:75, loss: 0.4444632198129381, other:0.55, company:0.68, address:0.78, date:0.71, total:0.54
epoch:76, loss: 0.39626939254147664, other:0.56, company:0.50, address:0.92, date:0.71, total:0.60
epoch:77, loss: 0.33714574348358883, other:0.64, company:0.54, address:0.88, date:0.72, total:0.41
epoch:78, loss: 0.27889074619327275, other:0.68, company:0.68, address:0.86, date:0.67, total:0.36
epoch:79, loss: 0.27607566863298416, other:0.65, company:0.70, address:0.82, date:0.70, total:0.37
epoch:80, loss: 0.36983488443351925, other:0.58, company:0.63, address:0.84, date:0.69, total:0.54
epoch:81, loss: 0.33774381684405463, other:0.59, company:0.65, address:0.89, date:0.70, total:0.52
epoch:82, loss: 0.3546688522256556, other:0.58, company:0.65, address:0.85, date:0.75, total:0.57
epoch:83, loss: 0.29994448270826113, other:0.64, company:0.62, address:0.88, date:0.70, total:0.51
epoch:84, loss: 0.3512881681323051, other:0.60, company:0.64, address:0.86, date:0.69, total:0.55
epoch:85, loss: 0.3029852575489453, other:0.63, company:0.52, address:0.92, date:0.66, total:0.53
epoch:86, loss: 0.39986284708692915, other:0.62, company:0.66, address:0.89, date:0.64, total:0.49
epoch:87, loss: 0.30575099686781565, other:0.61, company:0.50, address:0.94, date:0.66, total:0.52
epoch:88, loss: 0.27971268551690237, other:0.66, company:0.65, address:0.90, date:0.68, total:0.51
epoch:89, loss: 0.3012229543356668, other:0.59, company:0.54, address:0.93, date:0.74, total:0.59
epoch:90, loss: 0.3523908145016148, other:0.59, company:0.66, address:0.90, date:0.69, total:0.55
epoch:91, loss: 0.2788284134297144, other:0.65, company:0.61, address:0.91, date:0.72, total:0.45
epoch:92, loss: 0.30527747273445127, other:0.58, company:0.63, address:0.89, date:0.76, total:0.58
epoch:93, loss: 0.3295211336797192, other:0.58, company:0.69, address:0.89, date:0.75, total:0.54
epoch:94, loss: 0.3067413157295613, other:0.63, company:0.74, address:0.87, date:0.75, total:0.43
epoch:95, loss: 0.2785727888345718, other:0.63, company:0.68, address:0.88, date:0.73, total:0.36
epoch:96, loss: 0.3539292554060618, other:0.54, company:0.66, address:0.93, date:0.78, total:0.60
epoch:97, loss: 0.3215262913278171, other:0.58, company:0.60, address:0.88, date:0.75, total:0.56
epoch:98, loss: 0.27157759560006006, other:0.63, company:0.72, address:0.86, date:0.72, total:0.55
epoch:99, loss: 0.29289131817363556, other:0.64, company:0.71, address:0.85, date:0.67, total:0.46
epoch:100, loss: 0.293762357603936, other:0.62, company:0.75, address:0.84, date:0.73, total:0.50
epoch:101, loss: 0.30645484597910017, other:0.61, company:0.65, address:0.92, date:0.74, total:0.46
epoch:102, loss: 0.2753239386848041, other:0.60, company:0.56, address:0.92, date:0.74, total:0.49
epoch:103, loss: 0.282606353646233, other:0.60, company:0.61, address:0.92, date:0.76, total:0.51
epoch:104, loss: 0.298635577020191, other:0.64, company:0.67, address:0.90, date:0.72, total:0.42
epoch:105, loss: 0.34152762244145074, other:0.64, company:0.69, address:0.87, date:0.68, total:0.40
epoch:106, loss: 0.39057585000991824, other:0.56, company:0.60, address:0.92, date:0.75, total:0.53
epoch:107, loss: 0.2810825472786313, other:0.62, company:0.59, address:0.91, date:0.72, total:0.44
epoch:108, loss: 0.3172593923551696, other:0.59, company:0.60, address:0.90, date:0.72, total:0.50
epoch:109, loss: 0.2974336985321272, other:0.62, company:0.47, address:0.93, date:0.76, total:0.45
epoch:110, loss: 0.38813670774300896, other:0.53, company:0.66, address:0.86, date:0.73, total:0.66
epoch:111, loss: 0.32774089468376977, other:0.58, company:0.75, address:0.87, date:0.77, total:0.56
epoch:112, loss: 0.29961835422686167, other:0.62, company:0.59, address:0.89, date:0.78, total:0.41
epoch:113, loss: 0.26871003260215126, other:0.61, company:0.57, address:0.88, date:0.79, total:0.38
epoch:114, loss: 0.27568831968875157, other:0.62, company:0.66, address:0.85, date:0.75, total:0.45
epoch:115, loss: 0.32130209902922313, other:0.57, company:0.56, address:0.90, date:0.78, total:0.64
epoch:116, loss: 0.3427940035150165, other:0.58, company:0.62, address:0.91, date:0.73, total:0.53
epoch:117, loss: 0.317500034400395, other:0.58, company:0.66, address:0.86, date:0.79, total:0.49
epoch:118, loss: 0.30437308173804056, other:0.62, company:0.60, address:0.92, date:0.75, total:0.46
epoch:119, loss: 0.27242481552419207, other:0.63, company:0.73, address:0.83, date:0.73, total:0.40
epoch:120, loss: 0.33817122677961986, other:0.58, company:0.70, address:0.89, date:0.82, total:0.44
epoch:121, loss: 0.3007189650620733, other:0.60, company:0.68, address:0.90, date:0.76, total:0.42
epoch:122, loss: 0.23885305091029121, other:0.64, company:0.69, address:0.87, date:0.78, total:0.40
epoch:123, loss: 0.3042994214665322, other:0.59, company:0.61, address:0.92, date:0.78, total:0.43
epoch:124, loss: 0.28660010620951654, other:0.55, company:0.63, address:0.90, date:0.84, total:0.55
epoch:125, loss: 0.26207248816887535, other:0.62, company:0.67, address:0.89, date:0.78, total:0.43
epoch:126, loss: 0.27162839968999225, other:0.62, company:0.50, address:0.95, date:0.79, total:0.46
epoch:127, loss: 0.33556914577881497, other:0.57, company:0.60, address:0.93, date:0.78, total:0.57
epoch:128, loss: 0.28051478788256645, other:0.60, company:0.58, address:0.93, date:0.81, total:0.46
epoch:129, loss: 0.23915478551671618, other:0.58, company:0.58, address:0.92, date:0.83, total:0.53
epoch:130, loss: 0.2820840344542549, other:0.59, company:0.72, address:0.87, date:0.83, total:0.46
epoch:131, loss: 0.3109321707061359, other:0.55, company:0.66, address:0.90, date:0.86, total:0.55
epoch:132, loss: 0.2549595005455471, other:0.61, company:0.68, address:0.89, date:0.76, total:0.53
epoch:133, loss: 0.2457105889206841, other:0.57, company:0.57, address:0.93, date:0.83, total:0.54
epoch:134, loss: 0.29069104006602653, other:0.57, company:0.65, address:0.91, date:0.78, total:0.54
epoch:135, loss: 0.26536244232030143, other:0.58, company:0.58, address:0.91, date:0.82, total:0.60
epoch:136, loss: 0.3160677535193307, other:0.61, company:0.58, address:0.90, date:0.77, total:0.46
epoch:137, loss: 0.2687368488027936, other:0.67, company:0.58, address:0.91, date:0.72, total:0.36
epoch:138, loss: 0.2822473596958887, other:0.62, company:0.58, address:0.90, date:0.77, total:0.52
epoch:139, loss: 0.3267115273645946, other:0.59, company:0.62, address:0.91, date:0.71, total:0.53
epoch:140, loss: 0.32762233785220557, other:0.59, company:0.69, address:0.88, date:0.78, total:0.55
epoch:141, loss: 0.2963341573164577, other:0.58, company:0.70, address:0.89, date:0.76, total:0.54
epoch:142, loss: 0.41015260035083406, other:0.52, company:0.71, address:0.89, date:0.79, total:0.61
epoch:143, loss: 0.3022878883140428, other:0.59, company:0.55, address:0.92, date:0.77, total:0.50
epoch:144, loss: 0.2776782382811819, other:0.64, company:0.61, address:0.91, date:0.75, total:0.42
epoch:145, loss: 0.2782186118974572, other:0.62, company:0.62, address:0.89, date:0.74, total:0.44
epoch:146, loss: 0.31250992502485003, other:0.58, company:0.58, address:0.91, date:0.81, total:0.50
epoch:147, loss: 0.2798294504483541, other:0.59, company:0.66, address:0.92, date:0.77, total:0.57
epoch:148, loss: 0.278157016705899, other:0.58, company:0.63, address:0.91, date:0.80, total:0.51
epoch:149, loss: 0.28749355311904634, other:0.61, company:0.75, address:0.82, date:0.76, total:0.47
epoch:150, loss: 0.3080280758085705, other:0.56, company:0.59, address:0.93, date:0.79, total:0.64
epoch:151, loss: 0.30086941662288846, other:0.59, company:0.58, address:0.89, date:0.78, total:0.57
epoch:152, loss: 0.3180075596485819, other:0.58, company:0.59, address:0.89, date:0.79, total:0.60
epoch:153, loss: 0.4083826499325888, other:0.53, company:0.57, address:0.93, date:0.82, total:0.60
epoch:154, loss: 0.2816607864484901, other:0.58, company:0.56, address:0.91, date:0.76, total:0.59
epoch:155, loss: 0.2735950961354233, other:0.59, company:0.69, address:0.88, date:0.84, total:0.46
epoch:156, loss: 0.2891632127619925, other:0.57, company:0.60, address:0.92, date:0.83, total:0.57
epoch:157, loss: 0.3228553882312207, other:0.54, company:0.57, address:0.95, date:0.85, total:0.63
epoch:158, loss: 0.23969247018297513, other:0.62, company:0.59, address:0.93, date:0.78, total:0.54
epoch:159, loss: 0.23146866517407552, other:0.62, company:0.69, address:0.87, date:0.77, total:0.55
epoch:160, loss: 0.3001203947124027, other:0.55, company:0.66, address:0.90, date:0.78, total:0.64
epoch:161, loss: 0.2737288092573484, other:0.57, company:0.62, address:0.93, date:0.85, total:0.52
epoch:162, loss: 0.32980686000415255, other:0.56, company:0.58, address:0.92, date:0.79, total:0.65
epoch:163, loss: 0.23131115862301418, other:0.61, company:0.57, address:0.95, date:0.81, total:0.54
epoch:164, loss: 0.25866824572994596, other:0.60, company:0.70, address:0.87, date:0.81, total:0.42
epoch:165, loss: 0.287516454855601, other:0.56, company:0.71, address:0.84, date:0.81, total:0.58
epoch:166, loss: 0.2311150516072909, other:0.59, company:0.68, address:0.89, date:0.82, total:0.46
epoch:167, loss: 0.2798440134596257, other:0.59, company:0.67, address:0.85, date:0.81, total:0.64
epoch:168, loss: 0.22811549596843264, other:0.63, company:0.63, address:0.89, date:0.78, total:0.50
epoch:169, loss: 0.27176553798573355, other:0.59, company:0.76, address:0.83, date:0.83, total:0.51
epoch:170, loss: 0.2182525247335434, other:0.61, company:0.66, address:0.87, date:0.79, total:0.57
epoch:171, loss: 0.2661381361030397, other:0.60, company:0.75, address:0.85, date:0.83, total:0.50
epoch:172, loss: 0.22896797571863448, other:0.62, company:0.62, address:0.93, date:0.80, total:0.50
epoch:173, loss: 0.2510287616224516, other:0.59, company:0.66, address:0.89, date:0.79, total:0.61
epoch:174, loss: 0.24448998605921154, other:0.62, company:0.67, address:0.90, date:0.77, total:0.52
epoch:175, loss: 0.2345024035090492, other:0.62, company:0.59, address:0.92, date:0.80, total:0.50
epoch:176, loss: 0.3016493536531925, other:0.57, company:0.73, address:0.84, date:0.81, total:0.57
epoch:177, loss: 0.2501920781674839, other:0.61, company:0.72, address:0.88, date:0.81, total:0.49
epoch:178, loss: 0.21820957483280273, other:0.59, company:0.71, address:0.89, date:0.83, total:0.62
epoch:179, loss: 0.3015055552479767, other:0.54, company:0.71, address:0.90, date:0.85, total:0.68
epoch:180, loss: 0.25994849215660776, other:0.60, company:0.65, address:0.89, date:0.84, total:0.48
epoch:181, loss: 0.2605767723350298, other:0.60, company:0.74, address:0.87, date:0.83, total:0.54
epoch:182, loss: 0.3076997785695961, other:0.55, company:0.66, address:0.89, date:0.83, total:0.65
epoch:183, loss: 0.2954088474668208, other:0.54, company:0.68, address:0.90, date:0.86, total:0.68
epoch:184, loss: 0.3087666828007925, other:0.57, company:0.81, address:0.81, date:0.81, total:0.56
epoch:185, loss: 0.23782187973459562, other:0.60, company:0.71, address:0.87, date:0.77, total:0.56
epoch:186, loss: 0.3205953223719483, other:0.56, company:0.71, address:0.87, date:0.81, total:0.66
epoch:187, loss: 0.28202390862362725, other:0.59, company:0.77, address:0.83, date:0.80, total:0.51
epoch:188, loss: 0.2137615267009962, other:0.63, company:0.76, address:0.84, date:0.80, total:0.53
epoch:189, loss: 0.24275768282158033, other:0.58, company:0.71, address:0.90, date:0.77, total:0.67
epoch:190, loss: 0.23127391522838955, other:0.62, company:0.66, address:0.92, date:0.82, total:0.47
epoch:191, loss: 0.34542212872987704, other:0.56, company:0.76, address:0.86, date:0.83, total:0.62
epoch:192, loss: 0.3526117333344051, other:0.56, company:0.76, address:0.87, date:0.82, total:0.57
epoch:193, loss: 0.25131542522992406, other:0.59, company:0.80, address:0.85, date:0.80, total:0.58
epoch:194, loss: 0.2840217901837258, other:0.61, company:0.70, address:0.89, date:0.83, total:0.48
epoch:195, loss: 0.27378687482504616, other:0.56, company:0.69, address:0.92, date:0.85, total:0.56
epoch:196, loss: 0.31210988681940804, other:0.59, company:0.71, address:0.90, date:0.84, total:0.50
epoch:197, loss: 0.28107908971252893, other:0.56, company:0.78, address:0.86, date:0.87, total:0.63
epoch:198, loss: 0.3634775261793818, other:0.57, company:0.74, address:0.86, date:0.81, total:0.43
epoch:199, loss: 0.3352502980047748, other:0.56, company:0.72, address:0.89, date:0.86, total:0.55
epoch:200, loss: 0.2825304186060315, other:0.63, company:0.71, address:0.87, date:0.82, total:0.37
epoch:201, loss: 0.2584317420919736, other:0.61, company:0.74, address:0.83, date:0.85, total:0.44
epoch:202, loss: 0.29911481134948276, other:0.61, company:0.71, address:0.93, date:0.81, total:0.44
epoch:203, loss: 0.29117652993826637, other:0.58, company:0.58, address:0.92, date:0.86, total:0.50
epoch:204, loss: 0.3989002767772902, other:0.55, company:0.71, address:0.90, date:0.82, total:0.61
epoch:205, loss: 0.22253393750815165, other:0.62, company:0.74, address:0.87, date:0.81, total:0.51
epoch:206, loss: 0.29696163556405475, other:0.57, company:0.63, address:0.93, date:0.85, total:0.58
epoch:207, loss: 0.2428248925932816, other:0.60, company:0.74, address:0.90, date:0.87, total:0.53
epoch:208, loss: 0.3080617645666713, other:0.56, company:0.76, address:0.87, date:0.80, total:0.51
epoch:209, loss: 0.2976960387258303, other:0.57, company:0.71, address:0.89, date:0.87, total:0.42
epoch:210, loss: 0.24280359752121425, other:0.59, company:0.65, address:0.91, date:0.83, total:0.60
epoch:211, loss: 0.26180604568549565, other:0.64, company:0.65, address:0.85, date:0.82, total:0.39
epoch:212, loss: 0.24749486261890047, other:0.57, company:0.62, address:0.93, date:0.85, total:0.59
epoch:213, loss: 0.250325254883085, other:0.60, company:0.68, address:0.85, date:0.86, total:0.51
epoch:214, loss: 0.2333323305561429, other:0.65, company:0.70, address:0.86, date:0.83, total:0.41
epoch:215, loss: 0.25158638006874495, other:0.59, company:0.75, address:0.86, date:0.87, total:0.52
epoch:216, loss: 0.2827133071209703, other:0.56, company:0.67, address:0.92, date:0.86, total:0.61
epoch:217, loss: 0.2573086623279821, other:0.59, company:0.72, address:0.87, date:0.90, total:0.44
epoch:218, loss: 0.2956493948896726, other:0.58, company:0.64, address:0.87, date:0.87, total:0.60
epoch:219, loss: 0.23950632619006293, other:0.62, company:0.71, address:0.87, date:0.83, total:0.45
epoch:220, loss: 0.22887019014784268, other:0.63, company:0.75, address:0.88, date:0.85, total:0.39
epoch:221, loss: 0.24088741430924052, other:0.60, company:0.66, address:0.89, date:0.85, total:0.45
epoch:222, loss: 0.22673340858448118, other:0.58, company:0.64, address:0.93, date:0.87, total:0.51
epoch:223, loss: 0.26402048344413437, other:0.62, company:0.77, address:0.78, date:0.89, total:0.40
epoch:224, loss: 0.26339914479425974, other:0.59, company:0.73, address:0.81, date:0.88, total:0.46
epoch:225, loss: 0.19270033226126715, other:0.62, company:0.75, address:0.84, date:0.88, total:0.37
epoch:226, loss: 0.22533002680256253, other:0.65, company:0.69, address:0.89, date:0.85, total:0.28
epoch:227, loss: 0.20717035180756024, other:0.61, company:0.73, address:0.89, date:0.86, total:0.50
epoch:228, loss: 0.23518163313468296, other:0.60, company:0.66, address:0.92, date:0.85, total:0.49
epoch:229, loss: 0.22420529347090495, other:0.64, company:0.71, address:0.88, date:0.81, total:0.48
epoch:230, loss: 0.20863093322231657, other:0.63, company:0.65, address:0.90, date:0.85, total:0.44
epoch:231, loss: 0.22047060160409837, other:0.63, company:0.70, address:0.87, date:0.84, total:0.41
epoch:232, loss: 0.26256867462680455, other:0.56, company:0.64, address:0.93, date:0.86, total:0.74
epoch:233, loss: 0.19812608002906754, other:0.61, company:0.63, address:0.91, date:0.85, total:0.56
epoch:234, loss: 0.2623741049142111, other:0.59, company:0.67, address:0.91, date:0.85, total:0.52
epoch:235, loss: 0.20195444488809222, other:0.61, company:0.69, address:0.90, date:0.85, total:0.53
epoch:236, loss: 0.22427305366311753, other:0.65, company:0.68, address:0.88, date:0.85, total:0.40
epoch:237, loss: 0.21987449810618445, other:0.60, company:0.66, address:0.91, date:0.83, total:0.45
epoch:238, loss: 0.2111059196293354, other:0.64, company:0.69, address:0.89, date:0.87, total:0.36
epoch:239, loss: 0.21851839494137537, other:0.61, company:0.69, address:0.90, date:0.84, total:0.49
epoch:240, loss: 0.24000182549158733, other:0.64, company:0.61, address:0.91, date:0.83, total:0.43
epoch:241, loss: 0.24684491129148575, other:0.60, company:0.66, address:0.86, date:0.86, total:0.50
epoch:242, loss: 0.22399267965839023, other:0.63, company:0.62, address:0.90, date:0.84, total:0.39
epoch:243, loss: 0.22010041116958573, other:0.62, company:0.67, address:0.90, date:0.87, total:0.50
epoch:244, loss: 0.25360816901638394, other:0.60, company:0.68, address:0.87, date:0.85, total:0.45
epoch:245, loss: 0.2010599345678375, other:0.63, company:0.68, address:0.88, date:0.85, total:0.49
epoch:246, loss: 0.22570641292702584, other:0.62, company:0.72, address:0.87, date:0.85, total:0.52
epoch:247, loss: 0.2236969391150134, other:0.60, company:0.64, address:0.90, date:0.89, total:0.59
epoch:248, loss: 0.2274744672079881, other:0.61, company:0.70, address:0.87, date:0.87, total:0.53
epoch:249, loss: 0.262506913287299, other:0.58, company:0.73, address:0.91, date:0.88, total:0.49
epoch:250, loss: 0.2509069542090098, other:0.61, company:0.61, address:0.90, date:0.84, total:0.49
epoch:251, loss: 0.21931498621900877, other:0.61, company:0.68, address:0.88, date:0.85, total:0.55
epoch:252, loss: 0.24032854008532706, other:0.63, company:0.62, address:0.93, date:0.85, total:0.47
epoch:253, loss: 0.2063820215917769, other:0.63, company:0.56, address:0.94, date:0.82, total:0.46
epoch:254, loss: 0.24293510378116653, other:0.62, company:0.68, address:0.91, date:0.86, total:0.44
epoch:255, loss: 0.2532317749091557, other:0.59, company:0.60, address:0.93, date:0.83, total:0.63
epoch:256, loss: 0.24166868630619276, other:0.62, company:0.61, address:0.91, date:0.86, total:0.49
epoch:257, loss: 0.2825790875014805, other:0.59, company:0.68, address:0.90, date:0.85, total:0.53
epoch:258, loss: 0.19601172123636518, other:0.65, company:0.59, address:0.93, date:0.84, total:0.40
epoch:259, loss: 0.2334043115377426, other:0.62, company:0.62, address:0.92, date:0.87, total:0.49
epoch:260, loss: 0.19819751889223144, other:0.62, company:0.63, address:0.94, date:0.87, total:0.52
epoch:261, loss: 0.20440779324798358, other:0.61, company:0.65, address:0.90, date:0.85, total:0.54
epoch:262, loss: 0.18966356189478012, other:0.61, company:0.64, address:0.92, date:0.89, total:0.56
epoch:263, loss: 0.22115417094457718, other:0.66, company:0.69, address:0.89, date:0.85, total:0.44
epoch:264, loss: 0.23194764668033235, other:0.61, company:0.60, address:0.92, date:0.88, total:0.51
epoch:265, loss: 0.240751929048981, other:0.58, company:0.69, address:0.90, date:0.84, total:0.64
epoch:266, loss: 0.21910274394211315, other:0.60, company:0.69, address:0.90, date:0.87, total:0.53
epoch:267, loss: 0.20732238399130956, other:0.67, company:0.65, address:0.89, date:0.84, total:0.33
epoch:268, loss: 0.22032176788364138, other:0.63, company:0.60, address:0.92, date:0.85, total:0.54
epoch:269, loss: 0.2884964644199326, other:0.57, company:0.66, address:0.91, date:0.89, total:0.59
epoch:270, loss: 0.23820488754482497, other:0.63, company:0.64, address:0.92, date:0.85, total:0.38
epoch:271, loss: 0.2176074736175083, other:0.65, company:0.61, address:0.92, date:0.86, total:0.40
epoch:272, loss: 0.1987538046425297, other:0.60, company:0.61, address:0.94, date:0.88, total:0.54
epoch:273, loss: 0.21899394822262583, other:0.63, company:0.69, address:0.89, date:0.88, total:0.36
epoch:274, loss: 0.20320373681329545, other:0.67, company:0.58, address:0.93, date:0.84, total:0.38
epoch:275, loss: 0.21019007489085198, other:0.62, company:0.65, address:0.93, date:0.90, total:0.48
epoch:276, loss: 0.20349270353714624, other:0.64, company:0.71, address:0.86, date:0.87, total:0.40
epoch:277, loss: 0.20987405525076958, other:0.65, company:0.61, address:0.92, date:0.88, total:0.42
epoch:278, loss: 0.24119531065225602, other:0.62, company:0.63, address:0.92, date:0.84, total:0.61
epoch:279, loss: 0.23191088970218385, other:0.60, company:0.57, address:0.95, date:0.85, total:0.60
epoch:280, loss: 0.28873838452356204, other:0.60, company:0.57, address:0.95, date:0.84, total:0.55
epoch:281, loss: 0.21902393148768515, other:0.64, company:0.69, address:0.92, date:0.77, total:0.44
epoch:282, loss: 0.23642940677347637, other:0.61, company:0.58, address:0.95, date:0.85, total:0.53
epoch:283, loss: 0.26327729047763915, other:0.63, company:0.62, address:0.92, date:0.86, total:0.35
epoch:284, loss: 0.2231503653029601, other:0.62, company:0.68, address:0.91, date:0.87, total:0.47
